Date,Year,Month Number,Month Name,Product,Segment,Country,Units Sold,Sale Price,Manufacturing Price,Gross Sales,Discounts,Sales,COGS,Profit,Profit Margin,Total Expenses,Actual Expenses,Net Income,Inventory,Total assets,Liabilities,Equity,Current Ratio,Quick Ratio,Debt-to-Equity Ratio,Return on Assets,Discount Band,COGS ,Gross Sales ,Sales ,Profit ,Units Sold ,Sale Price ,Manufacturing Price ,Discount Band ,Discounts ,Month Name ,Product 
2024-12-13,2024,12,Dec,Echo,SMB,USA,7,184.28,67.76,1289.97,154.8,1135.17,474.29,660.88,0.5822,238.75,241.56,419.32,96.6,5000.0,3082.48,1917.52,1.97,1.67,1.61,0.0839,10-20%,474.29,1289.97,1135.17,660.88,7,184.28,67.76,10-20%,154.8,Dec,Echo
2024-05-23,2024,5,May,Echo,Consumer,Canada,6,374.85,179.13,2249.08,67.47,2181.61,1074.8,1106.81,0.5073,344.8,340.59,766.21,155.2,5000.0,3106.6,1893.4,1.87,1.49,1.64,0.1532,0-5%,1074.8,2249.08,2181.61,1106.81,6,374.85,179.13,0-5%,67.47,May,Echo
2025-09-15,2025,9,Sep,Bravo,SMB,USA,12,225.09,122.98,2701.03,189.07,2511.96,1475.79,1036.16,0.4125,649.9,637.65,398.51,301.3,5000.0,1892.27,3107.73,2.09,1.68,0.61,0.0797,5-10%,1475.79,2701.03,2511.96,1036.16,12,225.09,122.98,5-10%,189.07,Sep,Bravo
2023-12-12,2023,12,Dec,Alpha,Consumer,USA,8,191.55,99.72,1532.39,107.27,1425.12,797.73,627.39,0.4402,232.94,221.64,405.75,128.67,5000.0,2866.03,2133.97,1.91,1.43,1.34,0.0811,5-10%,797.73,1532.39,1425.12,627.39,8,191.55,99.72,5-10%,107.27,Dec,Alpha
2023-04-01,2023,4,Apr,Flux,Consumer,India,10,276.07,115.29,2760.65,0.0,2760.65,1152.87,1607.78,0.5824,689.98,720.43,887.35,129.5,5000.0,2467.75,2532.25,1.37,0.98,0.97,0.1775,0-5%,1152.87,2760.65,2760.65,1607.78,10,276.07,115.29,0-5%,0.0,Apr,Flux
2024-04-28,2024,4,Apr,Alpha,SMB,USA,11,139.81,73.92,1537.88,0.0,1537.88,813.08,724.8,0.4713,231.7,238.47,486.33,97.4,5000.0,1887.51,3112.49,2.09,1.83,0.61,0.0973,0-5%,813.08,1537.88,1537.88,724.8,11,139.81,73.92,0-5%,0.0,Apr,Alpha
2024-04-26,2024,4,Apr,Alpha,Consumer,UK,9,197.97,73.96,1781.7,53.45,1728.25,665.68,1062.57,0.6148,365.36,350.93,711.64,87.01,5000.0,2907.06,2092.94,2.22,2.01,1.39,0.1423,0-5%,665.68,1781.7,1728.25,1062.57,9,197.97,73.96,0-5%,53.45,Apr,Alpha
2024-11-30,2024,11,Nov,Bravo,Consumer,UK,13,120.85,49.34,1571.07,188.53,1382.54,641.39,741.15,0.5361,241.66,239.58,501.57,69.46,5000.0,3129.29,1870.71,1.94,1.36,1.67,0.1003,10-20%,641.39,1571.07,1382.54,741.15,13,120.85,49.34,10-20%,188.53,Nov,Bravo
2023-07-05,2023,7,Jul,Cobalt,Enterprise,USA,6,351.93,187.67,2111.61,0.0,2111.61,1126.05,985.56,0.4667,347.26,369.4,616.16,164.98,5000.0,2305.29,2694.71,1.57,1.26,0.86,0.1232,0-5%,1126.05,2111.61,2111.61,985.56,6,351.93,187.67,0-5%,0.0,Jul,Cobalt
2023-03-09,2023,3,Mar,Alpha,Enterprise,India,7,242.49,122.94,1697.4,118.82,1578.58,860.61,717.97,0.4548,245.36,250.64,467.33,174.7,5000.0,1825.03,3174.97,2.02,1.44,0.57,0.0935,5-10%,860.61,1697.4,1578.58,717.97,7,242.49,122.94,5-10%,118.82,Mar,Alpha
2023-12-14,2023,12,Dec,Delta,SMB,USA,13,259.78,142.19,3377.12,0.0,3377.12,1848.47,1528.65,0.4526,738.22,768.65,760.0,247.99,6869.63,4063.68,2805.95,1.9,1.55,1.45,0.1106,0-5%,1848.47,3377.12,3377.12,1528.65,13,259.78,142.19,0-5%,0.0,Dec,Delta
2023-09-11,2023,9,Sep,Alpha,Consumer,USA,10,181.84,91.87,1818.41,218.21,1600.2,918.7,681.5,0.4259,256.37,261.2,420.3,162.64,5000.0,2614.14,2385.86,1.76,1.31,1.1,0.0841,10-20%,918.7,1818.41,1600.2,681.5,10,181.84,91.87,10-20%,218.21,Sep,Alpha
2024-04-14,2024,4,Apr,Echo,Consumer,India,10,202.39,91.34,2023.86,242.86,1781.0,913.39,867.61,0.4871,289.12,286.83,580.78,186.42,5000.0,2048.94,2951.06,1.88,1.53,0.69,0.1162,10-20%,913.39,2023.86,1781.0,867.61,10,202.39,91.34,10-20%,242.86,Apr,Echo
2024-03-31,2024,3,Mar,Echo,Consumer,USA,9,165.31,70.49,1487.75,44.63,1443.12,634.44,808.68,0.5604,211.21,206.47,602.21,134.75,5000.0,2949.74,2050.26,1.72,1.3,1.44,0.1204,0-5%,634.44,1487.75,1443.12,808.68,9,165.31,70.49,0-5%,44.63,Mar,Echo
2023-04-12,2023,4,Apr,Echo,Enterprise,USA,8,233.13,88.87,1865.06,223.81,1641.26,710.99,930.26,0.5668,339.31,365.7,564.56,92.41,5000.0,1874.16,3125.84,2.02,1.73,0.6,0.1129,10-20%,710.99,1865.06,1641.26,930.26,8,233.13,88.87,10-20%,223.81,Apr,Echo
2023-12-07,2023,12,Dec,Bravo,Consumer,Canada,9,224.5,100.85,2020.48,141.43,1879.04,907.64,971.4,0.517,296.85,309.57,661.83,184.45,5000.0,1756.92,3243.08,2.09,1.71,0.54,0.1324,5-10%,907.64,2020.48,1879.04,971.4,9,224.5,100.85,5-10%,141.43,Dec,Bravo
2025-10-12,2025,10,Oct,Echo,Enterprise,USA,5,258.85,135.2,1294.23,90.6,1203.63,675.99,527.65,0.4384,302.08,287.75,239.89,127.48,5000.0,3187.96,1812.04,2.21,1.95,1.76,0.048,5-10%,675.99,1294.23,1203.63,527.65,5,258.85,135.2,5-10%,90.6,Oct,Echo
2025-02-26,2025,2,Feb,Flux,SMB,USA,9,96.53,48.33,868.73,0.0,868.73,434.97,433.76,0.4993,151.06,148.43,285.32,81.25,5000.0,2480.25,2519.75,1.86,1.65,0.98,0.0571,0-5%,434.97,868.73,868.73,433.76,9,96.53,48.33,0-5%,0.0,Feb,Flux
2023-10-06,2023,10,Oct,Echo,SMB,Germany,13,216.42,96.3,2813.5,196.94,2616.55,1251.88,1364.67,0.5216,601.0,574.37,790.31,200.72,5000.0,1835.26,3164.74,1.56,1.26,0.58,0.1581,5-10%,1251.88,2813.5,2616.55,1364.67,13,216.42,96.3,5-10%,196.94,Oct,Echo
2024-11-06,2024,11,Nov,Alpha,Consumer,India,4,193.04,88.14,772.18,54.05,718.12,352.55,365.57,0.5091,141.07,146.85,218.72,50.0,5000.0,2481.89,2518.11,1.6,1.39,0.99,0.0437,5-10%,352.55,772.18,718.12,365.57,4,193.04,88.14,5-10%,54.05,Nov,Alpha
2024-01-21,2024,1,Jan,Echo,Consumer,USA,7,224.74,96.13,1573.2,47.2,1526.0,672.93,853.07,0.559,395.48,391.06,462.0,94.93,5000.0,2667.45,2332.55,1.69,1.36,1.14,0.0924,0-5%,672.93,1573.2,1526.0,853.07,7,224.74,96.13,0-5%,47.2,Jan,Echo
2023-06-12,2023,6,Jun,Flux,Enterprise,India,9,169.18,64.46,1522.62,45.68,1476.94,580.1,896.84,0.6072,267.64,266.83,630.01,84.07,5000.0,1862.45,3137.55,1.41,1.09,0.59,0.126,0-5%,580.1,1522.62,1476.94,896.84,9,169.18,64.46,0-5%,45.68,Jun,Flux
2023-08-29,2023,8,Aug,Bravo,Consumer,India,10,138.92,75.87,1389.23,0.0,1389.23,758.69,630.54,0.4539,264.18,275.88,354.66,93.46,5000.0,2370.22,2629.78,1.58,1.26,0.9,0.0709,0-5%,758.69,1389.23,1389.23,630.54,10,138.92,75.87,0-5%,0.0,Aug,Bravo
2025-01-25,2025,1,Jan,Cobalt,SMB,UK,10,256.13,134.03,2561.35,76.84,2484.51,1340.26,1144.25,0.4606,499.07,489.9,654.35,240.01,5000.0,1978.38,3021.62,1.79,1.39,0.65,0.1309,0-5%,1340.26,2561.35,2484.51,1144.25,10,256.13,134.03,0-5%,76.84,Jan,Cobalt
2023-10-07,2023,10,Oct,Alpha,Consumer,USA,11,258.17,92.05,2839.9,198.79,2641.11,1012.52,1628.58,0.6166,601.37,635.4,993.18,158.76,5092.59,2801.83,2290.76,1.66,1.4,1.22,0.195,5-10%,1012.52,2839.9,2641.11,1628.58,11,258.17,92.05,5-10%,198.79,Oct,Alpha
2024-05-19,2024,5,May,Cobalt,Consumer,UK,12,248.07,128.27,2976.8,0.0,2976.8,1539.21,1437.59,0.4829,694.4,695.07,742.52,281.49,5000.0,3170.37,1829.63,1.95,1.46,1.73,0.1485,0-5%,1539.21,2976.8,2976.8,1437.59,12,248.07,128.27,0-5%,0.0,May,Cobalt
2023-11-21,2023,11,Nov,Flux,Enterprise,USA,9,288.51,125.51,2596.55,0.0,2596.55,1129.63,1466.91,0.5649,378.08,365.85,1101.07,154.3,5000.0,2850.24,2149.76,1.55,1.19,1.33,0.2202,0-5%,1129.63,2596.55,2596.55,1466.91,9,288.51,125.51,0-5%,0.0,Nov,Flux
2024-06-16,2024,6,Jun,Delta,Consumer,USA,9,201.48,75.62,1813.28,0.0,1813.28,680.57,1132.72,0.6247,460.82,442.57,690.15,137.67,5000.0,2174.13,2825.87,2.07,1.7,0.77,0.138,0-5%,680.57,1813.28,1813.28,1132.72,9,201.48,75.62,0-5%,0.0,Jun,Delta
2025-09-21,2025,9,Sep,Cobalt,Enterprise,USA,8,199.29,85.84,1594.34,0.0,1594.34,686.72,907.62,0.5693,440.86,445.55,462.07,133.74,5000.0,2923.68,2076.32,1.37,0.94,1.41,0.0924,0-5%,686.72,1594.34,1594.34,907.62,8,199.29,85.84,0-5%,0.0,Sep,Cobalt
2024-05-26,2024,5,May,Delta,Consumer,India,11,199.17,102.83,2190.89,262.91,1927.98,1131.16,796.82,0.4133,260.5,264.95,531.87,238.07,5000.0,2867.43,2132.57,1.72,1.47,1.34,0.1064,10-20%,1131.16,2190.89,1927.98,796.82,11,199.17,102.83,10-20%,262.91,May,Delta
2023-03-14,2023,3,Mar,Alpha,SMB,USA,3,269.45,148.15,808.35,56.58,751.77,444.46,307.31,0.4088,152.79,148.92,158.39,87.95,5000.0,1778.9,3221.1,1.62,1.16,0.55,0.0317,5-10%,444.46,808.35,751.77,307.31,3,269.45,148.15,5-10%,56.58,Mar,Alpha
2024-10-18,2024,10,Oct,Echo,Enterprise,India,3,259.53,131.47,778.6,0.0,778.6,394.4,384.19,0.4934,117.51,114.07,270.12,63.6,5000.0,3003.75,1996.25,1.55,1.21,1.5,0.054,0-5%,394.4,778.6,778.6,384.19,3,259.53,131.47,0-5%,0.0,Oct,Echo
2024-10-20,2024,10,Oct,Delta,Enterprise,Germany,8,157.25,65.67,1258.01,0.0,1258.01,525.37,732.65,0.5824,290.68,289.52,443.13,84.17,5000.0,1972.82,3027.18,2.06,1.58,0.65,0.0886,0-5%,525.37,1258.01,1258.01,732.65,8,157.25,65.67,0-5%,0.0,Oct,Delta
2023-09-12,2023,9,Sep,Flux,SMB,India,7,192.73,75.26,1349.09,0.0,1349.09,526.84,822.24,0.6095,361.81,380.09,442.15,70.33,5000.0,1950.59,3049.41,2.08,1.6,0.64,0.0884,0-5%,526.84,1349.09,1349.09,822.24,7,192.73,75.26,0-5%,0.0,Sep,Flux
2024-04-06,2024,4,Apr,Echo,SMB,Canada,11,130.68,68.69,1437.53,0.0,1437.53,755.62,681.91,0.4744,210.28,213.52,468.39,153.84,5000.0,2305.33,2694.67,1.95,1.49,0.86,0.0937,0-5%,755.62,1437.53,1437.53,681.91,11,130.68,68.69,0-5%,0.0,Apr,Echo
2025-06-07,2025,6,Jun,Cobalt,Consumer,India,5,152.44,70.23,762.18,22.87,739.32,351.16,388.16,0.525,182.68,187.87,200.29,75.11,5000.0,3088.92,1911.08,2.96,2.7,1.62,0.0401,0-5%,351.16,762.18,739.32,388.16,5,152.44,70.23,0-5%,22.87,Jun,Cobalt
2025-11-23,2025,11,Nov,Cobalt,Consumer,USA,11,147.13,52.78,1618.38,48.55,1569.83,580.63,989.2,0.6301,391.86,370.57,618.63,79.48,5000.0,3077.45,1922.55,1.52,0.97,1.6,0.1237,0-5%,580.63,1618.38,1569.83,989.2,11,147.13,52.78,0-5%,48.55,Nov,Cobalt
2025-09-10,2025,9,Sep,Bravo,SMB,India,6,263.31,105.98,1579.85,0.0,1579.85,635.89,943.96,0.5975,327.5,304.83,639.14,100.27,5000.0,3172.89,1827.11,1.47,1.15,1.74,0.1278,0-5%,635.89,1579.85,1579.85,943.96,6,263.31,105.98,0-5%,0.0,Sep,Bravo
2025-12-19,2025,12,Dec,Alpha,Consumer,USA,9,157.62,66.88,1418.59,170.23,1248.36,601.88,646.47,0.5179,324.22,336.33,310.14,119.29,5000.0,3137.18,1862.82,2.1,1.51,1.68,0.062,10-20%,601.88,1418.59,1248.36,646.47,9,157.62,66.88,10-20%,170.23,Dec,Alpha
2025-07-14,2025,7,Jul,Alpha,SMB,USA,5,146.41,62.15,732.07,51.25,680.83,310.75,370.07,0.5436,160.03,170.01,200.06,53.74,5000.0,3232.73,1767.27,2.08,1.68,1.83,0.04,5-10%,310.75,732.07,680.83,370.07,5,146.41,62.15,5-10%,51.25,Jul,Alpha
2024-01-11,2024,1,Jan,Flux,SMB,USA,10,128.0,57.42,1280.0,0.0,1280.0,574.17,705.82,0.5514,318.39,336.84,368.98,123.25,5000.0,3170.39,1829.61,1.92,1.7,1.73,0.0738,0-5%,574.17,1280.0,1280.0,705.82,10,128.0,57.42,0-5%,0.0,Jan,Flux
2025-11-21,2025,11,Nov,Delta,Enterprise,USA,8,293.23,140.17,2345.87,70.38,2275.49,1121.39,1154.1,0.5072,294.28,302.19,851.91,233.8,5000.0,2821.8,2178.2,1.61,1.18,1.3,0.1704,0-5%,1121.39,2345.87,2275.49,1154.1,8,293.23,140.17,0-5%,70.38,Nov,Delta
2024-08-19,2024,8,Aug,Flux,Consumer,USA,12,220.32,85.94,2643.8,79.31,2564.49,1031.31,1533.17,0.5978,620.84,573.06,960.12,182.13,5000.0,1956.65,3043.35,1.93,1.55,0.64,0.192,0-5%,1031.31,2643.8,2564.49,1533.17,12,220.32,85.94,0-5%,79.31,Aug,Flux
2023-10-12,2023,10,Oct,Delta,Consumer,USA,14,221.29,102.67,3098.1,92.94,3005.15,1437.34,1567.82,0.5217,421.19,439.03,1128.79,173.53,5567.27,3374.06,2193.21,2.46,2.25,1.54,0.2028,0-5%,1437.34,3098.1,3005.15,1567.82,14,221.29,102.67,0-5%,92.94,Oct,Delta
2025-09-16,2025,9,Sep,Flux,SMB,USA,9,240.19,95.9,2161.74,259.41,1902.34,863.1,1039.24,0.5463,482.74,490.4,548.84,184.75,5000.0,1940.46,3059.54,1.54,1.0,0.63,0.1098,10-20%,863.1,2161.74,1902.34,1039.24,9,240.19,95.9,10-20%,259.41,Sep,Flux
2023-10-17,2023,10,Oct,Flux,Consumer,UK,13,179.57,81.56,2334.47,0.0,2334.47,1060.23,1274.24,0.5458,309.43,332.72,941.52,125.52,5000.0,3245.84,1754.16,1.58,1.3,1.85,0.1883,0-5%,1060.23,2334.47,2334.47,1274.24,13,179.57,81.56,0-5%,0.0,Oct,Flux
2024-08-06,2024,8,Aug,Delta,SMB,USA,15,247.51,90.65,3712.69,111.38,3601.31,1359.8,2241.51,0.6224,587.92,571.58,1669.93,182.62,6105.48,3702.9,2402.58,2.16,1.73,1.54,0.2735,0-5%,1359.8,3712.69,3601.31,2241.51,15,247.51,90.65,0-5%,111.38,Aug,Delta
2025-03-24,2025,3,Mar,Alpha,SMB,USA,9,196.45,92.75,1768.05,53.04,1715.0,834.71,880.3,0.5133,308.89,321.53,558.77,141.29,5000.0,2773.89,2226.11,1.66,1.31,1.25,0.1118,0-5%,834.71,1768.05,1715.0,880.3,9,196.45,92.75,0-5%,53.04,Mar,Alpha
2024-10-22,2024,10,Oct,Echo,Consumer,USA,11,279.75,127.21,3077.3,92.32,2984.98,1399.31,1585.67,0.5312,418.85,425.86,1159.81,241.9,5000.0,3089.51,1910.49,2.13,1.54,1.62,0.232,0-5%,1399.31,3077.3,2984.98,1585.67,11,279.75,127.21,0-5%,92.32,Oct,Echo
2025-02-03,2025,2,Feb,Echo,SMB,USA,7,255.81,114.67,1790.69,0.0,1790.69,802.68,988.01,0.5517,342.34,343.03,644.98,105.96,5000.0,2400.56,2599.44,1.87,1.65,0.92,0.129,0-5%,802.68,1790.69,1790.69,988.01,7,255.81,114.67,0-5%,0.0,Feb,Echo
2025-05-29,2025,5,May,Delta,Consumer,UK,7,239.16,105.8,1674.14,117.19,1556.95,740.62,816.33,0.5243,384.49,402.16,414.17,88.52,5000.0,2672.4,2327.6,1.99,1.73,1.15,0.0828,5-10%,740.62,1674.14,1556.95,816.33,7,239.16,105.8,5-10%,117.19,May,Delta
2025-02-25,2025,2,Feb,Cobalt,SMB,Germany,9,158.12,76.84,1423.04,99.61,1323.43,691.53,631.91,0.4775,310.56,314.55,317.35,115.4,5000.0,2623.71,2376.29,1.89,1.5,1.1,0.0635,5-10%,691.53,1423.04,1323.43,631.91,9,158.12,76.84,5-10%,99.61,Feb,Cobalt
2023-10-02,2023,10,Oct,Echo,Enterprise,Canada,14,243.96,86.01,3415.47,409.86,3005.61,1204.08,1801.53,0.5994,429.85,410.4,1391.13,220.91,5109.38,2446.44,2662.94,1.78,1.36,0.92,0.2723,10-20%,1204.08,3415.47,3005.61,1801.53,14,243.96,86.01,10-20%,409.86,Oct,Echo
2023-10-12,2023,10,Oct,Cobalt,Consumer,USA,5,242.34,105.83,1211.7,302.93,908.78,529.14,379.63,0.4177,132.22,139.58,240.05,62.1,5000.0,2813.65,2186.35,1.98,1.42,1.29,0.048,20%+,529.14,1211.7,908.78,379.63,5,242.34,105.83,20%+,302.93,Oct,Cobalt
2024-11-02,2024,11,Nov,Alpha,Consumer,USA,8,299.76,148.29,2398.09,0.0,2398.09,1186.32,1211.77,0.5053,631.31,675.37,536.4,120.63,5000.0,2733.86,2266.14,1.61,1.41,1.21,0.1073,0-5%,1186.32,2398.09,2398.09,1211.77,8,299.76,148.29,0-5%,0.0,Nov,Alpha
2025-04-20,2025,4,Apr,Alpha,SMB,UK,14,227.68,122.82,3187.45,0.0,3187.45,1719.53,1467.93,0.4605,418.84,423.05,1044.88,352.73,5000.0,2229.68,2770.32,2.28,2.01,0.8,0.209,0-5%,1719.53,3187.45,3187.45,1467.93,14,227.68,122.82,0-5%,0.0,Apr,Alpha
2024-03-24,2024,3,Mar,Alpha,Consumer,India,8,281.04,128.0,2248.34,67.45,2180.89,1024.02,1156.87,0.5305,262.54,267.04,889.83,148.4,5000.0,2810.54,2189.46,1.23,0.81,1.28,0.178,0-5%,1024.02,2248.34,2180.89,1156.87,8,281.04,128.0,0-5%,67.45,Mar,Alpha
2023-12-14,2023,12,Dec,Cobalt,SMB,Germany,13,221.52,92.17,2879.77,86.39,2793.37,1198.18,1595.2,0.5711,539.57,498.76,1096.44,142.09,5000.0,2102.22,2897.78,2.09,1.78,0.73,0.2193,0-5%,1198.18,2879.77,2793.37,1595.2,13,221.52,92.17,0-5%,86.39,Dec,Cobalt
2025-07-29,2025,7,Jul,Bravo,Consumer,Germany,12,167.42,63.38,2009.06,0.0,2009.06,760.61,1248.46,0.6214,443.62,478.19,770.27,99.04,5000.0,2497.31,2502.69,1.92,1.55,1.0,0.1541,0-5%,760.61,2009.06,2009.06,1248.46,12,167.42,63.38,0-5%,0.0,Jul,Bravo
2023-12-20,2023,12,Dec,Alpha,Enterprise,UK,9,113.63,43.85,1022.67,0.0,1022.67,394.64,628.02,0.6141,178.66,185.95,442.07,74.15,5000.0,2603.68,2396.32,1.8,1.23,1.09,0.0884,0-5%,394.64,1022.67,1022.67,628.02,9,113.63,43.85,0-5%,0.0,Dec,Alpha
2025-03-27,2025,3,Mar,Alpha,Consumer,Canada,12,216.07,115.86,2592.85,181.5,2411.35,1390.35,1021.0,0.4234,391.67,376.18,644.82,255.36,5000.0,2538.72,2461.28,1.41,0.86,1.03,0.129,5-10%,1390.35,2592.85,2411.35,1021.0,12,216.07,115.86,5-10%,181.5,Mar,Alpha
2024-07-06,2024,7,Jul,Bravo,Consumer,USA,6,197.92,69.57,1187.5,142.5,1045.0,417.39,627.61,0.6006,203.0,186.93,440.68,59.77,5000.0,3199.39,1800.61,1.56,1.02,1.78,0.0881,10-20%,417.39,1187.5,1045.0,627.61,6,197.92,69.57,10-20%,142.5,Jul,Bravo
2025-04-16,2025,4,Apr,Echo,Enterprise,USA,12,268.89,139.94,3226.69,387.2,2839.49,1679.24,1160.25,0.4086,556.21,590.3,569.94,300.14,5000.0,2454.11,2545.89,1.53,1.23,0.96,0.114,10-20%,1679.24,3226.69,2839.49,1160.25,12,268.89,139.94,10-20%,387.2,Apr,Echo
2023-12-02,2023,12,Dec,Alpha,Consumer,Canada,5,193.17,83.87,965.85,28.98,936.88,419.36,517.52,0.5524,201.7,216.91,300.61,72.42,5000.0,3033.97,1966.03,1.24,0.87,1.54,0.0601,0-5%,419.36,965.85,936.88,517.52,5,193.17,83.87,0-5%,28.98,Dec,Alpha
2025-06-01,2025,6,Jun,Cobalt,Enterprise,USA,9,274.19,125.73,2467.69,74.03,2393.66,1131.58,1262.08,0.5273,534.48,571.51,690.56,131.5,5000.0,2754.28,2245.72,2.23,1.68,1.23,0.1381,0-5%,1131.58,2467.69,2393.66,1262.08,9,274.19,125.73,0-5%,74.03,Jun,Cobalt
2023-05-26,2023,5,May,Flux,SMB,Canada,12,190.16,71.74,2281.88,0.0,2281.88,860.94,1420.94,0.6227,447.27,463.41,957.53,135.93,5000.0,3147.46,1852.54,1.76,1.5,1.7,0.1915,0-5%,860.94,2281.88,2281.88,1420.94,12,190.16,71.74,0-5%,0.0,May,Flux
2023-01-14,2023,1,Jan,Cobalt,Enterprise,Germany,9,136.01,60.38,1224.1,0.0,1224.1,543.42,680.68,0.5561,197.62,212.31,468.37,84.91,5000.0,2706.69,2293.31,1.0,0.59,1.18,0.0937,0-5%,543.42,1224.1,1224.1,680.68,9,136.01,60.38,0-5%,0.0,Jan,Cobalt
2024-12-06,2024,12,Dec,Flux,SMB,UK,7,225.92,114.28,1581.42,0.0,1581.42,799.94,781.48,0.4942,373.75,357.59,423.89,153.01,5000.0,2547.22,2452.78,1.38,0.97,1.04,0.0848,0-5%,799.94,1581.42,1581.42,781.48,7,225.92,114.28,0-5%,0.0,Dec,Flux
2025-01-01,2025,1,Jan,Bravo,Consumer,Germany,6,158.28,56.99,949.69,28.49,921.2,341.93,579.26,0.6288,172.19,178.34,400.92,74.78,5000.0,2333.05,2666.95,1.96,1.74,0.87,0.0802,0-5%,341.93,949.69,921.2,579.26,6,158.28,56.99,0-5%,28.49,Jan,Bravo
2024-02-26,2024,2,Feb,Delta,Consumer,Canada,11,217.67,112.44,2394.4,287.33,2107.08,1236.89,870.19,0.413,438.95,414.05,456.13,209.13,5000.0,2697.36,2302.64,1.75,1.35,1.17,0.0912,10-20%,1236.89,2394.4,2107.08,870.19,11,217.67,112.44,10-20%,287.33,Feb,Delta
2025-11-30,2025,11,Nov,Bravo,SMB,USA,5,198.7,99.73,993.49,29.8,963.69,498.64,465.05,0.4826,217.4,212.54,252.51,102.87,5000.0,2903.95,2096.05,1.51,0.96,1.39,0.0505,0-5%,498.64,993.49,963.69,465.05,5,198.7,99.73,0-5%,29.8,Nov,Bravo
2025-05-21,2025,5,May,Flux,SMB,UK,11,178.57,83.92,1964.31,137.5,1826.81,923.11,903.69,0.4947,271.66,279.05,624.65,135.74,5000.0,2025.61,2974.39,1.1,0.77,0.68,0.1249,5-10%,923.11,1964.31,1826.81,903.69,11,178.57,83.92,5-10%,137.5,May,Flux
2023-10-19,2023,10,Oct,Bravo,Consumer,USA,10,232.93,106.64,2329.33,163.05,2166.28,1066.43,1099.84,0.5077,493.4,461.53,638.31,211.68,5000.0,1827.43,3172.57,2.3,1.72,0.58,0.1277,5-10%,1066.43,2329.33,2166.28,1099.84,10,232.93,106.64,5-10%,163.05,Oct,Bravo
2024-08-10,2024,8,Aug,Cobalt,Consumer,USA,7,208.31,113.36,1458.14,0.0,1458.14,793.55,664.59,0.4558,188.9,181.37,483.22,92.18,5000.0,1947.97,3052.03,1.42,0.88,0.64,0.0966,0-5%,793.55,1458.14,1458.14,664.59,7,208.31,113.36,0-5%,0.0,Aug,Cobalt
2024-09-27,2024,9,Sep,Bravo,SMB,USA,11,239.6,106.08,2635.63,184.49,2451.14,1166.89,1284.25,0.5239,364.63,335.76,948.49,204.37,5000.0,2390.29,2609.71,2.2,1.71,0.92,0.1897,5-10%,1166.89,2635.63,2451.14,1284.25,11,239.6,106.08,5-10%,184.49,Sep,Bravo
2023-05-08,2023,5,May,Delta,Enterprise,India,8,101.53,46.98,812.21,56.85,755.35,375.87,379.49,0.5024,170.88,183.43,196.05,50.0,5000.0,2789.58,2210.42,1.85,1.63,1.26,0.0392,5-10%,375.87,812.21,755.35,379.49,8,101.53,46.98,5-10%,56.85,May,Delta
2025-07-20,2025,7,Jul,Alpha,SMB,Germany,13,244.06,92.72,3172.83,222.1,2950.73,1205.33,1745.4,0.5915,404.87,387.21,1358.19,186.36,5000.0,1778.73,3221.27,1.4,1.17,0.55,0.2716,5-10%,1205.33,3172.83,2950.73,1745.4,13,244.06,92.72,5-10%,222.1,Jul,Alpha
2024-03-19,2024,3,Mar,Alpha,Consumer,USA,4,206.97,108.69,827.88,24.84,803.05,434.76,368.29,0.4586,223.31,216.24,152.05,63.26,5000.0,3131.59,1868.41,1.88,1.3,1.68,0.0304,0-5%,434.76,827.88,803.05,368.29,4,206.97,108.69,0-5%,24.84,Mar,Alpha
2023-05-01,2023,5,May,Delta,Consumer,India,10,170.03,87.37,1700.25,204.03,1496.22,873.74,622.48,0.416,381.1,374.91,247.57,183.65,5000.0,3023.52,1976.48,1.95,1.39,1.53,0.0495,10-20%,873.74,1700.25,1496.22,622.48,10,170.03,87.37,10-20%,204.03,May,Delta
2025-08-31,2025,8,Aug,Bravo,Consumer,USA,8,213.06,109.82,1704.49,51.13,1653.35,878.59,774.77,0.4686,224.51,228.33,546.44,147.36,5000.0,2118.35,2881.65,2.02,1.68,0.74,0.1093,0-5%,878.59,1704.49,1653.35,774.77,8,213.06,109.82,0-5%,51.13,Aug,Bravo
2025-07-07,2025,7,Jul,Echo,SMB,USA,13,121.06,65.23,1573.72,110.16,1463.56,847.94,615.62,0.4206,376.38,406.47,209.15,129.19,5000.0,2524.99,2475.01,2.17,1.73,1.02,0.0418,5-10%,847.94,1573.72,1463.56,615.62,13,121.06,65.23,5-10%,110.16,Jul,Echo
2024-11-30,2024,11,Nov,Alpha,Enterprise,Canada,10,239.54,109.72,2395.41,167.68,2227.73,1097.2,1130.53,0.5075,618.95,644.91,485.62,178.93,5000.0,3129.08,1870.92,2.26,1.85,1.67,0.0971,5-10%,1097.2,2395.41,2227.73,1130.53,10,239.54,109.72,5-10%,167.68,Nov,Alpha
2023-02-20,2023,2,Feb,Alpha,Consumer,Germany,12,204.42,75.42,2452.98,294.36,2158.63,904.99,1253.64,0.5808,454.48,427.24,826.4,179.8,5000.0,2562.21,2437.79,1.46,1.26,1.05,0.1653,10-20%,904.99,2452.98,2158.63,1253.64,12,204.42,75.42,10-20%,294.36,Feb,Alpha
