OrderID,OrderDate,SellerID,SellerName,SellerTier,Region,Category,Units,UnitPrice,GMV,TakeRate,MarketplaceRevenue,RefundFlag,RefundAmount,PaymentFee,SupportCost,FulfillmentCost,PromoCost,ContributionMargin
501080,2025-07-21,1078,Seller 1078,Bronze,East,Home & Kitchen,3,1742.3999999999999,3076.8,0.141,433.83,0,0.0,56.92,13.85,26.15,32.31,304.6
501081,2025-07-22,1069,Seller 1069,Bronze,East,Electronics,3,2422.8,4279.2,0.1272,544.31,0,0.0,79.17,19.26,36.37,44.93,364.59
501082,2025-07-11,1020,Seller 1020,Gold,West,Home & Kitchen,3,2038.1999999999998,6676.2,0.1294,863.9,0,0.0,123.51,30.04,56.75,70.1,583.5
501083,2025-07-09,1032,Seller 1032,Silver,West,Pet Supplies,1,3255.6,2720.4,0.1305,355.01,0,0.0,50.33,12.24,23.12,28.56,240.76
501084,2025-07-09,1036,Seller 1036,Silver,Central,Sports,4,870.0,2908.2,0.1355,394.06,0,0.0,53.8,13.09,24.72,30.54,271.92
501085,2025-07-02,1053,Seller 1053,Silver,Central,Electronics,2,4141.8,6921.6,0.1188,822.29,0,0.0,128.05,31.15,58.83,72.68,531.58
501086,2025-08-22,1037,Seller 1037,Silver,East,Apparel,1,3868.2,3435.6,0.1311,450.41,0,0.0,63.56,15.46,29.2,36.07,306.11
501087,2025-08-18,1018,Seller 1018,Gold,West,Electronics,1,8469.6,9830.4,0.1343,1320.22,0,0.0,181.86,44.24,83.56,103.22,907.35
501088,2025-08-20,1025,Seller 1025,Gold,Central,Pet Supplies,3,1051.8000000000002,3663.6,0.1328,486.53,0,0.0,67.78,16.49,31.14,38.47,332.65
501089,2025-08-27,1068,Seller 1068,Bronze,South,Pet Supplies,3,1111.8000000000002,2086.8,0.124,258.76,0,0.0,38.61,9.39,17.74,21.91,171.12
501090,2025-08-04,1029,Seller 1029,Gold,West,Home & Kitchen,2,2616.0,6073.2,0.1315,798.63,0,0.0,112.35,27.33,51.62,63.77,543.55
501091,2025-08-08,1048,Seller 1048,Silver,East,Beauty,3,797.4,2125.2,0.1459,310.07,0,0.0,39.32,9.56,18.06,22.31,220.81
501092,2025-08-28,1062,Seller 1062,Bronze,West,Electronics,2,5458.8,6831.6,0.1267,865.56,0,0.0,126.38,30.74,58.07,71.73,578.64
501093,2025-08-08,1066,Seller 1066,Bronze,South,Electronics,4,1594.8,3991.8,0.1334,532.51,1,3022.2,73.85,17.96,33.93,41.91,304.41
501094,2025-08-05,1046,Seller 1046,Silver,Central,Sports,1,5033.4,4470.6,0.1256,561.51,0,0.0,82.71,20.12,38.0,46.94,373.74
501095,2025-08-07,1011,Seller 1011,Platinum,West,Electronics,3,2473.7999999999997,11610.6,0.1349,1566.27,0,0.0,214.8,52.25,98.69,121.91,1078.62
501096,2025-08-13,1029,Seller 1029,Gold,West,Home & Kitchen,1,5186.4,6019.8,0.1444,869.26,0,0.0,111.37,27.09,51.17,63.21,616.43
501097,2025-08-05,1057,Seller 1057,Bronze,South,Electronics,2,4940.400000000001,6183.0,0.1216,751.85,0,0.0,114.39,27.82,52.56,64.92,492.17
501098,2025-08-14,1037,Seller 1037,Silver,East,Apparel,1,4152.0,3687.6,0.1296,477.91,0,0.0,68.22,16.59,31.34,38.72,323.03
501099,2025-08-23,1035,Seller 1035,Silver,East,Electronics,1,8755.800000000001,7777.2,0.1294,1006.37,0,0.0,143.88,35.0,66.11,81.66,679.73
501100,2025-07-30,1052,Seller 1052,Silver,Central,Pet Supplies,4,558.0,1982.4,0.1293,256.32,0,0.0,36.67,8.92,16.85,20.82,173.06
501101,2025-08-18,1017,Seller 1017,Gold,East,Electronics,1,8700.0,10098.0,0.1187,1198.63,0,0.0,186.81,45.44,85.83,106.03,774.52
501102,2025-08-15,1002,Seller 1002,Platinum,Central,Home & Kitchen,2,2900.4,9074.4,0.1413,1282.21,0,0.0,167.88,40.83,77.13,95.28,901.09
501103,2025-08-05,1024,Seller 1024,Gold,West,Pet Supplies,2,1063.8,2470.2,0.1439,355.46,0,0.0,45.7,11.12,21.0,25.94,251.71
501104,2025-08-17,1061,Seller 1061,Bronze,Central,Electronics,3,1894.2,3555.6,0.1251,444.81,0,0.0,65.78,16.0,30.22,37.33,295.47
501105,2025-08-18,1020,Seller 1020,Gold,West,Home & Kitchen,2,2541.6,5899.8,0.1468,866.09,0,0.0,109.15,26.55,50.15,61.95,618.3
501106,2025-08-09,1026,Seller 1026,Gold,East,Home & Kitchen,3,1766.4,6151.8,0.1304,802.19,0,0.0,113.81,27.68,52.29,64.59,543.82
501107,2025-08-10,1055,Seller 1055,Bronze,Central,Pet Supplies,1,3097.8,1938.6,0.1273,246.78,0,0.0,35.86,8.72,16.48,20.36,165.36
501108,2025-08-08,1054,Seller 1054,Silver,South,Home & Kitchen,3,1487.3999999999999,3963.0,0.123,487.45,0,0.0,73.32,17.83,33.69,41.61,321.0
501109,2025-08-02,1061,Seller 1061,Bronze,Central,Electronics,1,8241.6,5157.6,0.1191,614.27,0,0.0,95.42,23.21,43.84,54.15,397.65
501110,2025-08-22,1013,Seller 1013,Gold,West,Electronics,1,7610.400000000001,8833.2,0.1161,1025.53,0,0.0,163.41,39.75,75.08,92.75,654.54
501111,2025-08-03,1076,Seller 1076,Bronze,Central,Home & Kitchen,1,5332.200000000001,3336.6,0.128,427.08,0,0.0,61.73,15.01,28.36,35.03,286.95
501112,2025-08-28,1078,Seller 1078,Bronze,East,Home & Kitchen,1,4470.6,2797.8,0.1387,388.05,0,0.0,51.76,12.59,23.78,29.38,270.55
501113,2025-08-22,1013,Seller 1013,Gold,West,Electronics,1,8515.800000000001,9884.4,0.1304,1288.93,0,0.0,182.86,44.48,84.02,103.79,873.78
501114,2025-08-28,1020,Seller 1020,Gold,West,Home & Kitchen,3,2104.7999999999997,7329.0,0.1291,946.17,0,0.0,135.59,32.98,62.3,76.95,638.36
501115,2025-08-28,1072,Seller 1072,Bronze,South,Beauty,1,2746.8,1719.0,0.1549,266.27,0,0.0,31.8,7.74,14.61,18.05,194.08
501116,2025-08-24,1065,Seller 1065,Bronze,South,Home & Kitchen,1,4565.400000000001,2856.6,0.1261,360.22,0,0.0,52.85,12.85,24.28,29.99,240.24
501117,2025-08-15,1025,Seller 1025,Gold,Central,Apparel,1,3852.0,4471.2,0.1203,537.89,0,0.0,82.72,20.12,38.01,46.95,350.09
501118,2025-08-17,1050,Seller 1050,Silver,East,Electronics,1,9305.4,8265.0,0.118,975.27,0,0.0,152.9,37.19,70.25,86.78,628.14
501119,2025-08-21,1002,Seller 1002,Platinum,Central,Sports,1,4718.4,7381.2,0.1286,949.22,0,0.0,136.55,33.22,62.74,77.5,639.21
501120,2025-08-27,1035,Seller 1035,Silver,East,Electronics,2,4537.200000000001,8059.8,0.1187,956.7,0,0.0,149.11,36.27,68.51,84.63,618.19
501121,2025-08-02,1036,Seller 1036,Silver,Central,Beauty,2,1270.8,2257.8,0.1565,353.35,0,0.0,41.77,10.16,19.19,23.71,258.52
501122,2025-08-07,1001,Seller 1001,Platinum,East,Electronics,1,7320.6,11452.2,0.1208,1383.43,0,0.0,211.87,51.53,97.34,120.25,902.43
501123,2025-08-06,1018,Seller 1018,Gold,West,Electronics,1,8302.8,9637.2,0.1144,1102.5,0,0.0,178.29,43.37,81.92,101.19,697.73
501124,2025-08-02,1036,Seller 1036,Silver,Central,Pet Supplies,3,985.2,2624.4,0.1435,376.6,0,0.0,48.55,11.81,22.31,27.56,266.38
501125,2025-08-07,1049,Seller 1049,Silver,West,Beauty,3,661.8,1762.8,0.1462,257.72,0,0.0,32.61,7.93,14.98,18.51,183.68
501126,2025-08-10,1027,Seller 1027,Gold,West,Apparel,3,799.8,2784.6,0.1117,311.04,0,0.0,51.52,12.53,23.67,29.24,194.09
501127,2025-08-22,1019,Seller 1019,Gold,East,Electronics,1,8719.800000000001,10120.8,0.1326,1342.02,0,0.0,187.23,45.54,86.03,106.27,916.94
501128,2025-08-01,1024,Seller 1024,Gold,West,Pet Supplies,3,1059.6,3690.0,0.1243,458.67,0,0.0,68.27,16.61,31.37,38.75,303.69
501129,2025-08-22,1019,Seller 1019,Gold,East,Apparel,2,2592.6,6018.6,0.1313,790.24,0,0.0,111.34,27.08,51.16,63.2,537.46
501130,2025-07-31,1002,Seller 1002,Platinum,Central,Home & Kitchen,2,2515.8,7872.0,0.1428,1124.12,0,0.0,145.63,35.42,66.91,82.66,793.5
501131,2025-08-24,1017,Seller 1017,Gold,East,Electronics,3,3093.6000000000004,10772.4,0.1281,1379.94,0,0.0,199.29,48.48,91.57,113.11,927.5
501132,2025-08-27,1014,Seller 1014,Gold,East,Apparel,3,733.2,2553.0,0.11,280.83,0,0.0,47.23,11.49,21.7,26.81,173.6
501133,2025-08-02,1057,Seller 1057,Bronze,South,Beauty,2,1426.8000000000002,1785.6,0.1343,239.81,0,0.0,33.03,8.04,15.18,18.75,164.81
501134,2025-08-06,1003,Seller 1003,Platinum,East,Electronics,2,4260.6,13330.2,0.1343,1790.25,1,8677.2,246.61,59.99,113.31,139.97,1056.83
501135,2025-08-21,1055,Seller 1055,Bronze,Central,Pet Supplies,2,1723.1999999999998,2157.0,0.1421,306.51,0,0.0,39.9,9.71,18.33,22.65,215.92
501136,2025-08-09,1015,Seller 1015,Gold,West,Pet Supplies,3,1029.6,3585.6,0.143,512.74,0,0.0,66.33,16.14,30.48,37.65,362.15
501137,2025-08-09,1016,Seller 1016,Gold,West,Sports,2,2209.7999999999997,5130.6,0.117,600.28,0,0.0,94.92,23.09,43.61,53.87,384.8
501138,2025-08-27,1077,Seller 1077,Bronze,South,Home & Kitchen,1,5296.8,3314.4,0.1395,462.36,0,0.0,61.32,14.91,28.17,34.8,323.15
501139,2025-08-24,1014,Seller 1014,Gold,East,Apparel,1,3841.2,4458.6,0.1144,510.06,0,0.0,82.48,20.06,37.9,46.82,322.8
501140,2025-08-14,1001,Seller 1001,Platinum,East,Home & Kitchen,2,2241.6,7014.0,0.1265,887.27,0,0.0,129.76,31.56,59.62,73.65,592.68
501141,2025-08-23,1009,Seller 1009,Platinum,Central,Pet Supplies,1,3297.0,5158.2,0.1235,637.04,0,0.0,95.43,23.21,43.84,54.16,420.39
501142,2025-08-03,1050,Seller 1050,Silver,East,Electronics,1,8728.8,7753.2,0.1363,1056.76,0,0.0,143.43,34.89,65.9,81.41,731.13
501143,2025-08-01,1032,Seller 1032,Silver,West,Pet Supplies,1,3025.2000000000003,2686.8,0.1318,354.12,0,0.0,49.71,12.09,22.84,28.21,241.27
501144,2025-08-10,1075,Seller 1075,Bronze,East,Electronics,1,8497.2,5317.2,0.1325,704.53,0,0.0,98.37,23.93,45.2,55.83,481.21
501145,2025-08-28,1001,Seller 1001,Platinum,East,Electronics,3,2367.0,11110.2,0.1244,1382.11,0,0.0,205.54,50.0,94.44,116.66,915.48
501146,2025-08-16,1045,Seller 1045,Silver,Central,Home & Kitchen,3,1085.4,2892.0,0.1263,365.26,0,0.0,53.5,13.01,24.58,30.37,243.8
501147,2025-08-11,1054,Seller 1054,Silver,South,Home & Kitchen,2,2342.4,4160.4,0.1263,525.46,0,0.0,76.97,18.72,35.36,43.68,350.72
501148,2025-08-18,1004,Seller 1004,Platinum,East,Sports,2,2335.2000000000003,7307.4,0.1185,865.93,0,0.0,135.19,32.88,62.11,76.73,559.02
501149,2025-08-03,1021,Seller 1021,Gold,Central,Pet Supplies,2,1635.6000000000001,3797.4,0.1218,462.52,0,0.0,70.25,17.09,32.28,39.87,303.03
501150,2025-08-13,1024,Seller 1024,Gold,West,Pet Supplies,3,1275.6000000000001,4441.8,0.1428,634.29,0,0.0,82.17,19.99,37.76,46.64,447.73
501151,2025-07-30,1002,Seller 1002,Platinum,Central,Home & Kitchen,3,2314.2,10862.4,0.1238,1344.77,0,0.0,200.95,48.88,92.33,114.06,888.54
501152,2025-08-08,1051,Seller 1051,Silver,East,Pet Supplies,3,952.1999999999999,2537.4,0.1371,347.88,0,0.0,46.94,11.42,21.57,26.64,241.31
501153,2025-08-05,1030,Seller 1030,Gold,South,Pet Supplies,3,1599.6,5569.2,0.1325,737.92,0,0.0,103.03,25.06,47.34,58.48,504.01
501154,2025-08-25,1052,Seller 1052,Silver,Central,Pet Supplies,2,1716.0,3048.6,0.1379,420.4,0,0.0,56.4,13.72,25.91,32.01,292.36
501155,2025-08-12,1060,Seller 1060,Bronze,East,Pet Supplies,2,1351.8000000000002,1692.0,0.1291,218.44,0,0.0,31.3,7.61,14.38,17.77,147.37
501156,2025-08-04,1025,Seller 1025,Gold,Central,Pet Supplies,3,1184.3999999999999,4124.4,0.1387,572.05,0,0.0,76.3,18.56,35.06,43.31,398.83
501157,2025-08-28,1070,Seller 1070,Bronze,West,Electronics,2,4450.2,5569.8,0.1348,750.81,0,0.0,103.04,25.06,47.34,58.48,516.88
501158,2025-07-31,1005,Seller 1005,Platinum,East,Electronics,3,3360.6,15772.2,0.1141,1799.61,0,0.0,291.79,70.97,134.06,165.61,1137.18
501159,2025-08-09,1041,Seller 1041,Silver,West,Apparel,1,4644.599999999999,4125.0,0.126,519.75,0,0.0,76.31,18.56,35.06,43.31,346.5
501160,2025-08-02,1051,Seller 1051,Silver,East,Sports,3,1426.8000000000002,3802.8,0.1183,449.87,0,0.0,70.35,17.11,32.32,39.93,290.15
501161,2025-08-20,1065,Seller 1065,Bronze,South,Home & Kitchen,4,1333.8,3339.6,0.1344,448.84,1,2079.0,61.78,15.03,28.39,35.07,267.0
501162,2025-08-03,1060,Seller 1060,Bronze,East,Pet Supplies,1,2681.3999999999996,1677.6,0.1256,210.71,0,0.0,31.04,7.55,14.26,17.61,140.25
501163,2025-08-24,1021,Seller 1021,Gold,Central,Sports,1,4500.0,5223.0,0.1316,687.35,0,0.0,96.63,23.5,44.4,54.84,467.98
501164,2025-08-11,1017,Seller 1017,Gold,East,Electronics,1,9754.199999999999,11321.4,0.1233,1395.93,0,0.0,209.45,50.95,96.23,118.87,920.43
501165,2025-08-24,1031,Seller 1031,Silver,West,Home & Kitchen,2,2360.4,4193.4,0.1267,531.3,0,0.0,77.58,18.87,35.64,44.03,355.18
501166,2025-08-02,1002,Seller 1002,Platinum,Central,Home & Kitchen,3,1279.8,6006.6,0.1463,878.77,0,0.0,111.12,27.03,51.06,63.07,626.49
501167,2025-08-04,1059,Seller 1059,Bronze,Central,Sports,3,1432.8,2689.8,0.1227,330.04,0,0.0,49.76,12.1,22.86,28.24,217.07
501168,2025-08-02,1059,Seller 1059,Bronze,Central,Sports,1,4606.8,2883.0,0.137,394.97,0,0.0,53.34,12.97,24.51,30.27,273.88
501169,2025-08-13,1073,Seller 1073,Bronze,Central,Electronics,2,4782.599999999999,5985.6,0.1228,735.03,0,0.0,110.73,26.94,50.88,62.85,483.64
501170,2025-08-27,1047,Seller 1047,Silver,East,Sports,2,2056.8,3653.4,0.118,431.1,0,0.0,67.59,16.44,31.05,38.36,277.66
501171,2025-08-08,1006,Seller 1006,Platinum,East,Sports,1,4089.0000000000005,6396.6,0.1219,779.75,1,5973.6,118.34,28.78,54.37,67.16,391.62
501172,2025-08-13,1049,Seller 1049,Silver,West,Home & Kitchen,2,2550.6,4531.2,0.1323,599.48,0,0.0,83.83,20.39,38.52,47.58,409.17
501173,2025-08-28,1060,Seller 1060,Bronze,East,Pet Supplies,3,876.0,1644.6,0.1221,200.81,0,0.0,30.43,7.4,13.98,17.27,131.73
501174,2025-08-22,1051,Seller 1051,Silver,East,Home & Kitchen,2,2543.4,4518.0,0.1312,592.76,0,0.0,83.58,20.33,38.4,47.44,403.01
501175,2025-08-17,1061,Seller 1061,Bronze,Central,Electronics,1,8946.0,5598.0,0.1358,760.21,0,0.0,103.56,25.19,47.58,58.78,525.09
501176,2025-08-05,1005,Seller 1005,Platinum,East,Apparel,4,1173.6,7343.4,0.1269,931.88,0,0.0,135.85,33.05,62.42,77.11,623.45
501177,2025-08-01,1003,Seller 1003,Platinum,East,Pet Supplies,1,3208.7999999999997,5019.6,0.1242,623.43,0,0.0,92.86,22.59,42.67,52.71,412.61
501178,2025-08-01,1039,Seller 1039,Silver,East,Apparel,3,1009.2,2688.6,0.1241,333.66,0,0.0,49.74,12.1,22.85,28.23,220.73
501179,2025-08-21,1055,Seller 1055,Bronze,Central,Pet Supplies,2,1410.6000000000001,1765.2,0.1284,226.65,0,0.0,32.66,7.94,15.0,18.53,152.51
501180,2025-08-18,1021,Seller 1021,Gold,Central,Apparel,1,4213.8,4890.6,0.1173,573.67,0,0.0,90.48,22.01,41.57,51.35,368.26
501181,2025-08-22,1026,Seller 1026,Gold,East,Home & Kitchen,1,4446.0,5160.6,0.1308,675.01,0,0.0,95.47,23.22,43.87,54.19,458.26
501182,2025-08-20,1041,Seller 1041,Silver,West,Apparel,4,526.8,1870.8,0.12,224.5,0,0.0,34.61,8.42,15.9,19.64,145.92
501183,2025-08-19,1053,Seller 1053,Silver,Central,Beauty,2,700.2,1243.2,0.1556,193.44,0,0.0,23.0,5.59,10.57,13.05,141.23
501184,2025-08-11,1075,Seller 1075,Bronze,East,Electronics,3,4797.599999999999,9006.6,0.1231,1108.71,0,0.0,166.62,40.53,76.56,94.57,730.44
501185,2025-07-30,1028,Seller 1028,Gold,Central,Sports,4,852.6,3959.4,0.1298,513.93,0,0.0,73.25,17.82,33.65,41.57,347.64
501186,2025-08-10,1039,Seller 1039,Silver,East,Sports,2,2109.0,3746.4,0.128,479.54,0,0.0,69.31,16.86,31.84,39.34,322.19
501187,2025-08-04,1046,Seller 1046,Silver,Central,Apparel,1,3764.4,3343.2,0.1107,370.09,0,0.0,61.85,15.04,28.42,35.1,229.68
501188,2025-08-08,1071,Seller 1071,Bronze,Central,Sports,1,4465.2,2794.2,0.1363,380.85,0,0.0,51.69,12.57,23.75,29.34,263.49
501189,2025-08-12,1080,Seller 1080,Bronze,South,Electronics,4,2138.4,5352.6,0.1155,618.23,0,0.0,99.02,24.09,45.5,56.2,393.42
501190,2025-07-31,1014,Seller 1014,Gold,East,Apparel,2,1216.8000000000002,2824.8,0.1104,311.86,0,0.0,52.26,12.71,24.01,29.66,193.22
501191,2025-08-02,1038,Seller 1038,Silver,South,Home & Kitchen,2,2887.2,5128.8,0.1321,677.51,0,0.0,94.88,23.08,43.59,53.85,462.1
501192,2025-08-06,1045,Seller 1045,Silver,Central,Apparel,1,4136.4,3673.8,0.1249,458.86,1,2640.0,67.97,16.53,31.23,38.57,251.76
501193,2025-08-06,1065,Seller 1065,Bronze,South,Home & Kitchen,3,1428.0,2681.4,0.1431,383.71,0,0.0,49.61,12.07,22.79,28.15,271.09
501194,2025-08-22,1001,Seller 1001,Platinum,East,Apparel,2,1934.4,6052.8,0.127,768.71,0,0.0,111.98,27.24,51.45,63.55,514.49
501195,2025-08-18,1077,Seller 1077,Bronze,South,Home & Kitchen,3,2090.4,3924.0,0.1333,523.07,0,0.0,72.59,17.66,33.35,41.2,358.26
501196,2025-08-09,1051,Seller 1051,Silver,East,Sports,1,4932.0,4380.6,0.1254,549.33,0,0.0,81.04,19.71,37.24,46.0,365.34
501197,2025-08-11,1067,Seller 1067,Bronze,South,Beauty,2,1650.0,2065.2,0.136,280.87,0,0.0,38.21,9.29,17.55,21.68,194.13
501198,2025-08-17,1034,Seller 1034,Silver,Central,Home & Kitchen,3,1555.8,4145.4,0.1252,519.0,0,0.0,76.69,18.65,35.24,43.53,344.9
501199,2025-08-03,1020,Seller 1020,Gold,West,Home & Kitchen,2,1605.6000000000001,3726.6,0.1249,465.45,0,0.0,68.94,16.77,31.68,39.13,308.94
501200,2025-08-25,1059,Seller 1059,Bronze,Central,Sports,2,2049.0,2564.4,0.1317,337.73,0,0.0,47.44,11.54,21.8,26.93,230.03
501201,2025-08-03,1032,Seller 1032,Silver,West,Pet Supplies,2,1332.0,2366.4,0.1263,298.88,0,0.0,43.78,10.65,20.11,24.85,199.49
501202,2025-08-08,1003,Seller 1003,Platinum,East,Pet Supplies,2,1504.2,4706.4,0.131,616.54,0,0.0,87.07,21.18,40.0,49.42,418.87
501203,2025-08-24,1034,Seller 1034,Silver,Central,Electronics,4,2802.6,9957.0,0.1349,1343.2,0,0.0,184.2,44.81,84.63,104.55,925.01
501204,2025-08-19,1003,Seller 1003,Platinum,East,Pet Supplies,1,3149.4,4927.2,0.125,615.9,0,0.0,91.15,22.17,41.88,51.74,408.96
501205,2025-08-02,1058,Seller 1058,Bronze,East,Home & Kitchen,2,3271.8,4095.0,0.1388,568.39,0,0.0,75.76,18.43,34.81,43.0,396.4
501206,2025-08-02,1044,Seller 1044,Silver,East,Apparel,3,1266.6,3375.6,0.1081,364.9,0,0.0,62.45,15.19,28.69,35.44,223.13
501207,2025-08-27,1025,Seller 1025,Gold,Central,Pet Supplies,1,3052.2,3543.0,0.1383,490.0,0,0.0,65.55,15.94,30.12,37.2,341.19
501208,2025-08-05,1028,Seller 1028,Gold,Central,Sports,2,2396.3999999999996,5563.2,0.1326,737.68,0,0.0,102.92,25.03,47.29,58.41,504.03
501209,2025-08-11,1012,Seller 1012,Platinum,East,Beauty,1,2584.2,4042.2,0.1509,609.97,0,0.0,74.78,18.19,34.36,42.44,440.2
501210,2025-08-24,1025,Seller 1025,Gold,Central,Pet Supplies,3,1497.0,5213.4,0.1372,715.28,0,0.0,96.45,23.46,44.31,54.74,496.32
501211,2025-08-22,1076,Seller 1076,Bronze,Central,Home & Kitchen,3,701.4,1316.4,0.1347,177.32,0,0.0,24.35,5.92,11.19,13.82,122.03
501212,2025-08-25,1035,Seller 1035,Silver,East,Sports,3,1744.2,4647.6,0.1208,561.43,0,0.0,85.98,20.91,39.5,48.8,366.23
501213,2025-08-27,1009,Seller 1009,Platinum,Central,Pet Supplies,4,480.0,3003.6,0.1261,378.75,0,0.0,55.57,13.52,25.53,31.54,252.6
501214,2025-08-01,1068,Seller 1068,Bronze,South,Pet Supplies,3,1069.2,2007.6,0.1277,256.37,0,0.0,37.14,9.03,17.06,21.08,172.05
501215,2025-08-13,1028,Seller 1028,Gold,Central,Sports,1,5017.200000000001,5823.6,0.1189,692.43,1,4064.4,107.74,26.21,49.5,61.15,366.55
501216,2025-08-07,1073,Seller 1073,Bronze,Central,Home & Kitchen,1,4773.0,2986.8,0.1374,410.39,0,0.0,55.26,13.44,25.39,31.36,284.94
501217,2025-08-09,1078,Seller 1078,Bronze,East,Pet Supplies,4,1018.8000000000001,2550.6,0.1301,331.83,0,0.0,47.19,11.48,21.68,26.78,224.71
501218,2025-08-04,1026,Seller 1026,Gold,East,Home & Kitchen,2,2022.6000000000001,4695.6,0.1468,689.31,0,0.0,86.87,21.13,39.91,49.3,492.1
501219,2025-07-30,1077,Seller 1077,Bronze,South,Home & Kitchen,1,5266.2,3295.8,0.1298,427.79,0,0.0,60.97,14.83,28.01,34.61,289.37
501220,2025-08-19,1060,Seller 1060,Bronze,East,Pet Supplies,3,827.4,1553.4,0.1415,219.81,0,0.0,28.74,6.99,13.2,16.31,154.56
501221,2025-08-11,1003,Seller 1003,Platinum,East,Pet Supplies,3,1293.0,6068.4,0.1374,833.8,0,0.0,112.27,27.31,51.58,63.72,578.93
501222,2025-08-26,1011,Seller 1011,Platinum,West,Electronics,2,5233.8,16375.8,0.1224,2004.4,0,0.0,302.95,73.69,139.19,171.95,1316.61
501223,2025-08-26,1016,Seller 1016,Gold,West,Sports,3,1676.4,5837.4,0.1358,792.72,0,0.0,107.99,26.27,49.62,61.29,547.55
501224,2025-07-30,1056,Seller 1056,Bronze,West,Apparel,3,1539.0,2889.0,0.1275,368.35,0,0.0,53.45,13.0,24.56,30.33,247.01
501225,2025-08-18,1007,Seller 1007,Platinum,South,Home & Kitchen,2,2274.0,7114.8,0.1457,1036.63,0,0.0,131.62,32.02,60.48,74.71,737.8
501226,2025-08-23,1049,Seller 1049,Silver,West,Home & Kitchen,2,2647.8,4704.0,0.1341,630.81,0,0.0,87.02,21.17,39.98,49.39,433.24
501227,2025-08-14,1075,Seller 1075,Bronze,East,Apparel,1,3494.4,2186.4,0.1205,263.46,0,0.0,40.45,9.84,18.58,22.96,171.63
501228,2025-08-16,1036,Seller 1036,Silver,Central,Pet Supplies,2,1383.0,2456.4,0.1263,310.24,0,0.0,45.44,11.05,20.88,25.79,207.07
501229,2025-07-30,1032,Seller 1032,Silver,West,Pet Supplies,2,1391.4,2471.4,0.1219,301.26,0,0.0,45.72,11.12,21.01,25.95,197.46
501230,2025-08-15,1028,Seller 1028,Gold,Central,Sports,1,4839.0,5616.6,0.1242,697.58,0,0.0,103.91,25.27,47.74,58.97,461.68
501231,2025-08-28,1041,Seller 1041,Silver,West,Beauty,2,1022.4,1815.6,0.1533,278.33,0,0.0,33.59,8.17,15.43,19.06,202.08
501232,2025-08-12,1047,Seller 1047,Silver,East,Sports,1,4709.4,4183.2,0.1209,505.75,0,0.0,77.39,18.82,35.56,43.92,330.05
501233,2025-08-02,1022,Seller 1022,Gold,East,Sports,3,1376.4,4792.8,0.1184,567.47,0,0.0,88.67,21.57,40.74,50.32,366.17
501234,2025-08-02,1031,Seller 1031,Silver,West,Home & Kitchen,1,4995.6,4437.0,0.1344,596.33,0,0.0,82.08,19.97,37.71,46.59,409.98
501235,2025-08-07,1071,Seller 1071,Bronze,Central,Sports,2,2367.0,2962.2,0.1281,379.46,0,0.0,54.8,13.33,25.18,31.1,255.05
501236,2025-08-18,1048,Seller 1048,Silver,East,Electronics,1,7792.200000000001,6921.0,0.1231,851.98,0,0.0,128.04,31.14,58.83,72.67,561.29
501237,2025-08-06,1036,Seller 1036,Silver,Central,Pet Supplies,1,3130.8,2780.4,0.1363,378.97,0,0.0,51.44,12.51,23.63,29.19,262.19
501238,2025-08-18,1015,Seller 1015,Gold,West,Pet Supplies,3,1083.6,3773.4,0.1216,458.85,0,0.0,69.81,16.98,32.07,39.62,300.36
501239,2025-08-24,1052,Seller 1052,Silver,Central,Pet Supplies,3,1281.6,3414.6,0.1411,481.8,0,0.0,63.17,15.37,29.02,35.85,338.39
501240,2025-08-21,1027,Seller 1027,Gold,West,Apparel,2,2322.0,5390.4,0.1256,677.03,0,0.0,99.72,24.26,45.82,56.6,450.64
501241,2025-09-03,1080,Seller 1080,Bronze,South,Beauty,1,3072.6,2025.6,0.1387,280.95,0,0.0,37.47,9.12,17.22,21.27,195.88
501242,2025-09-26,1043,Seller 1043,Silver,West,Home & Kitchen,3,1503.0,4219.8,0.1333,562.5,0,0.0,78.07,18.99,35.87,44.31,385.27
501243,2025-09-13,1010,Seller 1010,Platinum,West,Home & Kitchen,2,2404.7999999999997,7929.0,0.1315,1042.66,1,7476.6,146.69,35.68,67.4,83.25,560.11
501244,2025-09-22,1015,Seller 1015,Gold,West,Pet Supplies,3,1081.2,3966.6,0.127,503.76,0,0.0,73.38,17.85,33.72,41.65,337.16
501245,2025-09-06,1019,Seller 1019,Gold,East,Electronics,2,5419.8,13257.6,0.1239,1642.62,0,0.0,245.27,59.66,112.69,139.2,1085.8
501246,2025-09-19,1063,Seller 1063,Bronze,West,Pet Supplies,1,3240.0,2136.6,0.1272,271.78,0,0.0,39.53,9.61,18.16,22.43,182.04
501247,2025-09-05,1077,Seller 1077,Bronze,South,Home & Kitchen,2,2932.8,3867.6,0.1384,535.28,0,0.0,71.55,17.4,32.87,40.61,372.84
501248,2025-08-31,1019,Seller 1019,Gold,East,Apparel,3,1357.8,4981.8,0.1247,621.23,0,0.0,92.16,22.42,42.35,52.31,411.99
501249,2025-09-12,1025,Seller 1025,Gold,Central,Apparel,1,3229.7999999999997,3950.4,0.1291,510.0,0,0.0,73.08,17.78,33.58,41.48,344.08
501250,2025-09-06,1068,Seller 1068,Bronze,South,Pet Supplies,3,916.8,1813.2,0.1279,231.91,0,0.0,33.54,8.16,15.41,19.04,155.75
