Sr No,Dt Transaction,Dt Product Launch,Retailer,Retailer Id,Country,State,City,Brand,Category,Product,Product Item Id,Sales Channel,Channel Type,Packaging Type,Packaging Category,Packaging Qty N Ml,Packaging Qty Ml,Order Qty,Mrp Unit Price,Cost Per Unit,Discount,Sales,COGS,Profit,Margin Percentage,Discount Impact on Profit,brand,category,product,product_item_id,retailer,retailer_id,country,state,city,dt_transaction,dt_product_launch,sales_channel,channel_type,packaging_type,packaging_category,packaging_qty_n_ml,packaging_qty_ml,order_qty,mrp_unit_price,cost_per_unit,margin_percentage,sales,profit,Year,annual revenue growth
3596,2024-03-28,2023-07-09,CityLiquor,R7177,USA,GA,Savannah,StonePeak,Sour,StonePeak Sour 24oz,P88001,On-Premise,Direct,Can,12-Pack,12,8520,4,5.76,3.19,0.1,20.72,12.76,7.96,38.42,2.32,StonePeak,Sour,StonePeak Sour 24oz,P88001,CityLiquor,R7177,USA,GA,Savannah,2024-03-28,2023-07-09,On-Premise,Direct,Can,12-Pack,12,8520,4,5.76,3.19,38.42,20.72,7.96,2024,-4.17
3597,2024-02-10,2023-07-19,CampusStore,R2936,USA,GA,Savannah,BrewCo,Sour,BrewCo Sour 16oz,P22414,On-Premise,Distributor,Can,6-Pack,6,2838,3,6.0,3.52,0.0,18.0,10.56,7.44,41.33,0.0,BrewCo,Sour,BrewCo Sour 16oz,P22414,CampusStore,R2936,USA,GA,Savannah,2024-02-10,2023-07-19,On-Premise,Distributor,Can,6-Pack,6,2838,3,6.0,3.52,41.33,18.0,7.44,2024,-4.17
3598,2025-12-10,2024-01-11,BottleKing,R1102,USA,NC,Charlotte,NorthStar,Stout,NorthStar Stout 24oz,P95181,Off-Premise,Direct,Bottle,12-Pack,12,4260,12,5.55,3.59,0.1,60.0,43.08,16.92,28.2,6.6,NorthStar,Stout,NorthStar Stout 24oz,P95181,BottleKing,R1102,USA,NC,Charlotte,2025-12-10,2024-01-11,Off-Premise,Direct,Bottle,12-Pack,12,4260,12,5.55,3.59,28.2,60.0,16.92,2025,0.21
3599,2024-04-21,2023-07-21,MegaMart,R8604,USA,GA,Savannah,StonePeak,Sour,StonePeak Sour 16oz,P99592,On-Premise,Distributor,Can,6-Pack,6,2838,3,7.06,3.77,0.1,19.05,11.31,7.74,40.63,2.13,StonePeak,Sour,StonePeak Sour 16oz,P99592,MegaMart,R8604,USA,GA,Savannah,2024-04-21,2023-07-21,On-Premise,Distributor,Can,6-Pack,6,2838,3,7.06,3.77,40.63,19.05,7.74,2024,-4.17
3600,2025-03-13,2023-12-13,CityLiquor,R2646,Canada,FL,Tampa,RiverMalt,Sour,RiverMalt Sour 24oz,P54477,On-Premise,Distributor,Can,Single,1,355,13,6.03,3.17,0.0,78.39,41.21,37.18,47.43,0.0,RiverMalt,Sour,RiverMalt Sour 24oz,P54477,CityLiquor,R2646,Canada,FL,Tampa,2025-03-13,2023-12-13,On-Premise,Distributor,Can,Single,1,355,13,6.03,3.17,47.43,78.39,37.18,2025,0.21
3601,2023-09-05,2023-07-02,CityLiquor,R6679,USA,TN,Nashville,RiverMalt,IPA,RiverMalt IPA 24oz,P34529,Off-Premise,Direct,Bottle,Single,1,473,15,6.19,2.8,0.05,88.2,42.0,46.2,52.38,4.65,RiverMalt,IPA,RiverMalt IPA 24oz,P34529,CityLiquor,R6679,USA,TN,Nashville,2023-09-05,2023-07-02,Off-Premise,Direct,Bottle,Single,1,473,15,6.19,2.8,52.38,88.2,46.2,2023,
3602,2023-08-13,2023-07-02,QuickStop,R6317,USA,NC,Raleigh,RiverMalt,IPA,RiverMalt IPA 24oz,P67588,Off-Premise,Distributor,Bottle,12-Pack,12,8520,17,5.76,2.8,0.0,97.92,47.6,50.32,51.39,0.0,RiverMalt,IPA,RiverMalt IPA 24oz,P67588,QuickStop,R6317,USA,NC,Raleigh,2023-08-13,2023-07-02,Off-Premise,Distributor,Bottle,12-Pack,12,8520,17,5.76,2.8,51.39,97.92,50.32,2023,
3603,2023-11-30,2023-12-01,QuickStop,R4399,USA,FL,Miami,NorthStar,Lager,NorthStar Lager 24oz,P94023,Off-Premise,Direct,Can,24-Pack,24,17040,1,5.57,2.62,0.05,5.29,2.62,2.67,50.47,0.28,NorthStar,Lager,NorthStar Lager 24oz,P94023,QuickStop,R4399,USA,FL,Miami,2023-11-30,2023-12-01,Off-Premise,Direct,Can,24-Pack,24,17040,1,5.57,2.62,50.47,5.29,2.67,2023,
3604,2025-06-13,2023-04-25,BottleKing,R1376,USA,FL,Tampa,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P41697,E-commerce,Direct,Can,6-Pack,6,4260,16,5.18,2.81,0.1,74.56,44.96,29.6,39.7,8.32,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P41697,BottleKing,R1376,USA,FL,Tampa,2025-06-13,2023-04-25,E-commerce,Direct,Can,6-Pack,6,4260,16,5.18,2.81,39.7,74.56,29.6,2025,0.21
3605,2023-12-23,2023-11-01,QuickStop,R5504,USA,GA,Savannah,StonePeak,Pilsner,StonePeak Pilsner 16oz,P99335,Off-Premise,Distributor,Can,6-Pack,6,2130,8,5.65,3.63,0.0,45.2,29.04,16.16,35.75,0.0,StonePeak,Pilsner,StonePeak Pilsner 16oz,P99335,QuickStop,R5504,USA,GA,Savannah,2023-12-23,2023-11-01,Off-Premise,Distributor,Can,6-Pack,6,2130,8,5.65,3.63,35.75,45.2,16.16,2023,
3606,2023-06-01,2023-09-03,MegaMart,R4850,USA,GA,Savannah,NorthStar,Stout,NorthStar Stout 12oz,P27866,E-commerce,Direct,Bottle,6-Pack,6,2838,8,6.3,3.26,0.0,50.4,26.08,24.32,48.25,0.0,NorthStar,Stout,NorthStar Stout 12oz,P27866,MegaMart,R4850,USA,GA,Savannah,2023-06-01,2023-09-03,E-commerce,Direct,Bottle,6-Pack,6,2838,8,6.3,3.26,48.25,50.4,24.32,2023,
3607,2025-03-25,2024-01-03,BottleKing,R4125,USA,GA,Savannah,NorthStar,IPA,NorthStar IPA 12oz,P46088,Off-Premise,Direct,Can,6-Pack,6,2838,1,4.02,2.51,0.0,4.02,2.51,1.51,37.56,0.0,NorthStar,IPA,NorthStar IPA 12oz,P46088,BottleKing,R4125,USA,GA,Savannah,2025-03-25,2024-01-03,Off-Premise,Direct,Can,6-Pack,6,2838,1,4.02,2.51,37.56,4.02,1.51,2025,0.21
3608,2025-06-10,2024-02-01,CampusStore,R1638,USA,GA,Savannah,HopHouse,IPA,HopHouse IPA 12oz,P93928,On-Premise,Direct,Can,12-Pack,12,4260,13,6.08,3.12,0.0,79.04,40.56,38.48,48.68,0.0,HopHouse,IPA,HopHouse IPA 12oz,P93928,CampusStore,R1638,USA,GA,Savannah,2025-06-10,2024-02-01,On-Premise,Direct,Can,12-Pack,12,4260,13,6.08,3.12,48.68,79.04,38.48,2025,0.21
3609,2023-07-28,2023-07-06,CityLiquor,R6592,USA,TN,Nashville,NorthStar,Sour,NorthStar Sour 12oz,P71830,E-commerce,Direct,Bottle,6-Pack,6,2130,4,6.28,3.91,0.2,20.08,15.64,4.44,22.11,5.04,NorthStar,Sour,NorthStar Sour 12oz,P71830,CityLiquor,R6592,USA,TN,Nashville,2023-07-28,2023-07-06,E-commerce,Direct,Bottle,6-Pack,6,2130,4,6.28,3.91,22.11,20.08,4.44,2023,
3610,2024-06-02,2023-04-12,MegaMart,R9879,USA,FL,Miami,HopHouse,Pilsner,HopHouse Pilsner 16oz,P90381,Off-Premise,Direct,Can,12-Pack,12,4260,1,4.74,2.77,0.0,4.74,2.77,1.97,41.56,0.0,HopHouse,Pilsner,HopHouse Pilsner 16oz,P90381,MegaMart,R9879,USA,FL,Miami,2024-06-02,2023-04-12,Off-Premise,Direct,Can,12-Pack,12,4260,1,4.74,2.77,41.56,4.74,1.97,2024,-4.17
3611,2025-08-07,2024-01-17,MegaMart,R7340,USA,FL,Miami,HopHouse,Lager,HopHouse Lager 24oz,P15869,On-Premise,Distributor,Bottle,12-Pack,12,5676,7,4.09,2.19,0.0,28.63,15.33,13.3,46.45,0.0,HopHouse,Lager,HopHouse Lager 24oz,P15869,MegaMart,R7340,USA,FL,Miami,2025-08-07,2024-01-17,On-Premise,Distributor,Bottle,12-Pack,12,5676,7,4.09,2.19,46.45,28.63,13.3,2025,0.21
3612,2024-12-18,2023-09-23,QuickStop,R9242,USA,GA,Savannah,BrewCo,Pilsner,BrewCo Pilsner 12oz,P69314,E-commerce,Distributor,Can,12-Pack,12,8520,6,6.23,4.02,0.05,35.52,24.12,11.4,32.09,1.86,BrewCo,Pilsner,BrewCo Pilsner 12oz,P69314,QuickStop,R9242,USA,GA,Savannah,2024-12-18,2023-09-23,E-commerce,Distributor,Can,12-Pack,12,8520,6,6.23,4.02,32.09,35.52,11.4,2024,-4.17
3613,2023-07-30,2024-01-03,CityLiquor,R1434,USA,GA,Savannah,NorthStar,IPA,NorthStar IPA 12oz,P34797,Off-Premise,Distributor,Can,Single,1,473,13,7.22,3.97,0.1,84.5,51.61,32.89,38.92,9.36,NorthStar,IPA,NorthStar IPA 12oz,P34797,CityLiquor,R1434,USA,GA,Savannah,2023-07-30,2024-01-03,Off-Premise,Distributor,Can,Single,1,473,13,7.22,3.97,38.92,84.5,32.89,2023,
3614,2025-12-28,2024-01-31,BottleKing,R7853,USA,NC,Durham,NorthStar,Pilsner,NorthStar Pilsner 24oz,P89136,Off-Premise,Direct,Can,12-Pack,12,8520,7,6.68,3.61,0.0,46.76,25.27,21.49,45.96,0.0,NorthStar,Pilsner,NorthStar Pilsner 24oz,P89136,BottleKing,R7853,USA,NC,Durham,2025-12-28,2024-01-31,Off-Premise,Direct,Can,12-Pack,12,8520,7,6.68,3.61,45.96,46.76,21.49,2025,0.21
3615,2023-02-20,2023-04-06,CampusStore,R5250,USA,GA,Savannah,StonePeak,Lager,StonePeak Lager 24oz,P77248,Off-Premise,Distributor,Can,24-Pack,24,11352,2,7.69,4.48,0.0,15.38,8.96,6.42,41.74,0.0,StonePeak,Lager,StonePeak Lager 24oz,P77248,CampusStore,R5250,USA,GA,Savannah,2023-02-20,2023-04-06,Off-Premise,Distributor,Can,24-Pack,24,11352,2,7.69,4.48,41.74,15.38,6.42,2023,
3616,2024-02-04,2024-01-03,CampusStore,R7113,USA,TN,Nashville,NorthStar,IPA,NorthStar IPA 12oz,P13056,E-commerce,Direct,Can,24-Pack,24,17040,3,5.99,3.29,0.0,17.97,9.87,8.1,45.08,0.0,NorthStar,IPA,NorthStar IPA 12oz,P13056,CampusStore,R7113,USA,TN,Nashville,2024-02-04,2024-01-03,E-commerce,Direct,Can,24-Pack,24,17040,3,5.99,3.29,45.08,17.97,8.1,2024,-4.17
3617,2024-03-14,2023-09-23,BottleKing,R9654,Canada,GA,Atlanta,BrewCo,Pilsner,BrewCo Pilsner 12oz,P65997,Off-Premise,Distributor,Can,12-Pack,12,5676,4,7.91,4.7,0.0,31.64,18.8,12.84,40.58,0.0,BrewCo,Pilsner,BrewCo Pilsner 12oz,P65997,BottleKing,R9654,Canada,GA,Atlanta,2024-03-14,2023-09-23,Off-Premise,Distributor,Can,12-Pack,12,5676,4,7.91,4.7,40.58,31.64,12.84,2024,-4.17
3618,2024-01-07,2023-05-28,CampusStore,R3871,USA,SC,Columbia,StonePeak,Stout,StonePeak Stout 24oz,P69531,Off-Premise,Distributor,Can,6-Pack,6,4260,8,5.84,2.88,0.0,46.72,23.04,23.68,50.68,0.0,StonePeak,Stout,StonePeak Stout 24oz,P69531,CampusStore,R3871,USA,SC,Columbia,2024-01-07,2023-05-28,Off-Premise,Distributor,Can,6-Pack,6,4260,8,5.84,2.88,50.68,46.72,23.68,2024,-4.17
3619,2025-04-26,2023-08-03,CityLiquor,R7113,USA,NC,Charlotte,BrewCo,IPA,BrewCo IPA 24oz,P52641,On-Premise,Direct,Can,12-Pack,12,4260,15,6.23,4.01,0.0,93.45,60.15,33.3,35.63,0.0,BrewCo,IPA,BrewCo IPA 24oz,P52641,CityLiquor,R7113,USA,NC,Charlotte,2025-04-26,2023-08-03,On-Premise,Direct,Can,12-Pack,12,4260,15,6.23,4.01,35.63,93.45,33.3,2025,0.21
3620,2023-10-17,2024-01-08,BottleKing,R6726,Canada,GA,Atlanta,RiverMalt,IPA,RiverMalt IPA 12oz,P17642,On-Premise,Direct,Bottle,12-Pack,12,5676,8,5.97,3.45,0.15,40.56,27.6,12.96,31.95,7.2,RiverMalt,IPA,RiverMalt IPA 12oz,P17642,BottleKing,R6726,Canada,GA,Atlanta,2023-10-17,2024-01-08,On-Premise,Direct,Bottle,12-Pack,12,5676,8,5.97,3.45,31.95,40.56,12.96,2023,
3621,2023-06-05,2024-01-06,CampusStore,R9477,USA,VA,Richmond,StonePeak,Sour,StonePeak Sour 12oz,P54422,Off-Premise,Direct,Bottle,12-Pack,12,5676,11,3.99,2.39,0.1,39.49,26.29,13.2,33.43,4.4,StonePeak,Sour,StonePeak Sour 12oz,P54422,CampusStore,R9477,USA,VA,Richmond,2023-06-05,2024-01-06,Off-Premise,Direct,Bottle,12-Pack,12,5676,11,3.99,2.39,33.43,39.49,13.2,2023,
3622,2025-09-07,2023-07-21,CampusStore,R9413,USA,VA,Norfolk,StonePeak,Sour,StonePeak Sour 16oz,P54447,Off-Premise,Distributor,Can,12-Pack,12,8520,4,5.46,3.48,0.15,18.56,13.92,4.64,25.0,3.28,StonePeak,Sour,StonePeak Sour 16oz,P54447,CampusStore,R9413,USA,VA,Norfolk,2025-09-07,2023-07-21,Off-Premise,Distributor,Can,12-Pack,12,8520,4,5.46,3.48,25.0,18.56,4.64,2025,0.21
3623,2025-04-11,2023-07-19,QuickStop,R2111,Canada,VA,Norfolk,BrewCo,Sour,BrewCo Sour 16oz,P50382,E-commerce,Direct,Can,12-Pack,12,8520,6,5.58,3.45,0.2,26.76,20.7,6.06,22.65,6.72,BrewCo,Sour,BrewCo Sour 16oz,P50382,QuickStop,R2111,Canada,VA,Norfolk,2025-04-11,2023-07-19,E-commerce,Direct,Can,12-Pack,12,8520,6,5.58,3.45,22.65,26.76,6.06,2025,0.21
3624,2024-10-12,2023-02-07,CampusStore,R9309,USA,NC,Raleigh,NorthStar,Lager,NorthStar Lager 16oz,P80769,E-commerce,Distributor,Can,24-Pack,24,17040,16,7.0,4.35,0.05,106.4,69.6,36.8,34.59,5.6,NorthStar,Lager,NorthStar Lager 16oz,P80769,CampusStore,R9309,USA,NC,Raleigh,2024-10-12,2023-02-07,E-commerce,Distributor,Can,24-Pack,24,17040,16,7.0,4.35,34.59,106.4,36.8,2024,-4.17
3625,2024-09-14,2024-01-11,BottleKing,R6476,USA,FL,Miami,NorthStar,Stout,NorthStar Stout 24oz,P38106,On-Premise,Direct,Can,12-Pack,12,8520,10,4.42,2.74,0.0,44.2,27.4,16.8,38.01,0.0,NorthStar,Stout,NorthStar Stout 24oz,P38106,BottleKing,R6476,USA,FL,Miami,2024-09-14,2024-01-11,On-Premise,Direct,Can,12-Pack,12,8520,10,4.42,2.74,38.01,44.2,16.8,2024,-4.17
3626,2024-10-17,2023-10-02,BottleKing,R2941,USA,TN,Nashville,BrewCo,Stout,BrewCo Stout 16oz,P77673,On-Premise,Direct,Bottle,6-Pack,6,2130,14,5.03,2.78,0.0,70.42,38.92,31.5,44.73,0.0,BrewCo,Stout,BrewCo Stout 16oz,P77673,BottleKing,R2941,USA,TN,Nashville,2024-10-17,2023-10-02,On-Premise,Direct,Bottle,6-Pack,6,2130,14,5.03,2.78,44.73,70.42,31.5,2024,-4.17
3627,2025-12-25,2023-07-19,CampusStore,R5761,USA,GA,Atlanta,BrewCo,Sour,BrewCo Sour 16oz,P63771,On-Premise,Distributor,Can,6-Pack,6,2838,6,6.56,4.04,0.0,39.36,24.24,15.12,38.41,0.0,BrewCo,Sour,BrewCo Sour 16oz,P63771,CampusStore,R5761,USA,GA,Atlanta,2025-12-25,2023-07-19,On-Premise,Distributor,Can,6-Pack,6,2838,6,6.56,4.04,38.41,39.36,15.12,2025,0.21
3628,2023-02-18,2023-09-21,QuickStop,R5633,USA,NC,Raleigh,RiverMalt,Stout,RiverMalt Stout 12oz,P44457,On-Premise,Direct,Can,12-Pack,12,4260,17,4.03,2.0,0.0,68.51,34.0,34.51,50.37,0.0,RiverMalt,Stout,RiverMalt Stout 12oz,P44457,QuickStop,R5633,USA,NC,Raleigh,2023-02-18,2023-09-21,On-Premise,Direct,Can,12-Pack,12,4260,17,4.03,2.0,50.37,68.51,34.51,2023,
3629,2023-12-29,2024-01-08,BottleKing,R7292,USA,NC,Greensboro,RiverMalt,IPA,RiverMalt IPA 12oz,P64238,E-commerce,Distributor,Can,6-Pack,6,2838,9,6.4,2.94,0.1,51.84,26.46,25.38,48.96,5.76,RiverMalt,IPA,RiverMalt IPA 12oz,P64238,BottleKing,R7292,USA,NC,Greensboro,2023-12-29,2024-01-08,E-commerce,Distributor,Can,6-Pack,6,2838,9,6.4,2.94,48.96,51.84,25.38,2023,
3630,2023-06-10,2023-12-09,QuickStop,R8775,Canada,NC,Durham,HopHouse,IPA,HopHouse IPA 16oz,P50734,Off-Premise,Distributor,Can,6-Pack,6,4260,2,6.06,3.17,0.15,10.3,6.34,3.96,38.45,1.82,HopHouse,IPA,HopHouse IPA 16oz,P50734,QuickStop,R8775,Canada,NC,Durham,2023-06-10,2023-12-09,Off-Premise,Distributor,Can,6-Pack,6,4260,2,6.06,3.17,38.45,10.3,3.96,2023,
3631,2024-12-19,2023-06-26,BottleKing,R3551,USA,FL,Miami,HopHouse,Sour,HopHouse Sour 16oz,P16118,On-Premise,Distributor,Bottle,6-Pack,6,2130,9,5.3,3.04,0.05,45.27,27.36,17.91,39.56,2.43,HopHouse,Sour,HopHouse Sour 16oz,P16118,BottleKing,R3551,USA,FL,Miami,2024-12-19,2023-06-26,On-Premise,Distributor,Bottle,6-Pack,6,2130,9,5.3,3.04,39.56,45.27,17.91,2024,-4.17
3632,2024-09-22,2024-01-17,QuickStop,R9423,USA,VA,Norfolk,HopHouse,Lager,HopHouse Lager 24oz,P35585,On-Premise,Distributor,Can,6-Pack,6,2838,13,6.53,4.06,0.0,84.89,52.78,32.11,37.83,0.0,HopHouse,Lager,HopHouse Lager 24oz,P35585,QuickStop,R9423,USA,VA,Norfolk,2024-09-22,2024-01-17,On-Premise,Distributor,Can,6-Pack,6,2838,13,6.53,4.06,37.83,84.89,32.11,2024,-4.17
3633,2025-06-22,2023-02-07,CityLiquor,R9403,USA,VA,Norfolk,NorthStar,Lager,NorthStar Lager 16oz,P75412,Off-Premise,Direct,Bottle,12-Pack,12,4260,6,4.71,2.3,0.1,25.44,13.8,11.64,45.75,2.82,NorthStar,Lager,NorthStar Lager 16oz,P75412,CityLiquor,R9403,USA,VA,Norfolk,2025-06-22,2023-02-07,Off-Premise,Direct,Bottle,12-Pack,12,4260,6,4.71,2.3,45.75,25.44,11.64,2025,0.21
3634,2024-03-13,2023-08-12,MegaMart,R6692,USA,GA,Savannah,StonePeak,IPA,StonePeak IPA 12oz,P39929,On-Premise,Direct,Can,24-Pack,24,8520,8,4.92,2.53,0.15,33.44,20.24,13.2,39.47,5.92,StonePeak,IPA,StonePeak IPA 12oz,P39929,MegaMart,R6692,USA,GA,Savannah,2024-03-13,2023-08-12,On-Premise,Direct,Can,24-Pack,24,8520,8,4.92,2.53,39.47,33.44,13.2,2024,-4.17
3635,2023-01-20,2023-09-24,CityLiquor,R8029,USA,NC,Greensboro,RiverMalt,Lager,RiverMalt Lager 16oz,P70605,Off-Premise,Distributor,Can,12-Pack,12,5676,16,5.1,3.02,0.0,81.6,48.32,33.28,40.78,0.0,RiverMalt,Lager,RiverMalt Lager 16oz,P70605,CityLiquor,R8029,USA,NC,Greensboro,2023-01-20,2023-09-24,Off-Premise,Distributor,Can,12-Pack,12,5676,16,5.1,3.02,40.78,81.6,33.28,2023,
3636,2024-11-16,2023-07-09,BottleKing,R3036,USA,SC,Charleston,StonePeak,Sour,StonePeak Sour 24oz,P75292,On-Premise,Direct,Can,24-Pack,24,11352,9,6.66,3.6,0.2,47.97,32.4,15.57,32.46,11.97,StonePeak,Sour,StonePeak Sour 24oz,P75292,BottleKing,R3036,USA,SC,Charleston,2024-11-16,2023-07-09,On-Premise,Direct,Can,24-Pack,24,11352,9,6.66,3.6,32.46,47.97,15.57,2024,-4.17
3637,2024-05-04,2024-02-01,CityLiquor,R8019,USA,SC,Charleston,HopHouse,IPA,HopHouse IPA 12oz,P27117,Off-Premise,Direct,Bottle,12-Pack,12,8520,16,6.21,3.02,0.1,89.44,48.32,41.12,45.97,9.92,HopHouse,IPA,HopHouse IPA 12oz,P27117,CityLiquor,R8019,USA,SC,Charleston,2024-05-04,2024-02-01,Off-Premise,Direct,Bottle,12-Pack,12,8520,16,6.21,3.02,45.97,89.44,41.12,2024,-4.17
3638,2023-04-30,2024-01-11,CityLiquor,R4566,USA,GA,Savannah,NorthStar,Stout,NorthStar Stout 24oz,P99533,On-Premise,Distributor,Bottle,Single,1,473,9,6.23,3.2,0.2,44.82,28.8,16.02,35.74,11.25,NorthStar,Stout,NorthStar Stout 24oz,P99533,CityLiquor,R4566,USA,GA,Savannah,2023-04-30,2024-01-11,On-Premise,Distributor,Bottle,Single,1,473,9,6.23,3.2,35.74,44.82,16.02,2023,
3639,2023-03-10,2023-07-06,QuickStop,R9225,USA,SC,Columbia,NorthStar,Sour,NorthStar Sour 12oz,P95997,On-Premise,Distributor,Can,12-Pack,12,4260,15,4.3,2.27,0.0,64.5,34.05,30.45,47.21,0.0,NorthStar,Sour,NorthStar Sour 12oz,P95997,QuickStop,R9225,USA,SC,Columbia,2023-03-10,2023-07-06,On-Premise,Distributor,Can,12-Pack,12,4260,15,4.3,2.27,47.21,64.5,30.45,2023,
3640,2023-07-23,2023-09-30,MegaMart,R1595,USA,VA,Richmond,HopHouse,Stout,HopHouse Stout 16oz,P97071,Off-Premise,Direct,Can,24-Pack,24,8520,9,4.54,2.08,0.05,38.79,18.72,20.07,51.74,2.07,HopHouse,Stout,HopHouse Stout 16oz,P97071,MegaMart,R1595,USA,VA,Richmond,2023-07-23,2023-09-30,Off-Premise,Direct,Can,24-Pack,24,8520,9,4.54,2.08,51.74,38.79,20.07,2023,
3641,2023-04-19,2023-11-12,MegaMart,R8841,USA,VA,Richmond,NorthStar,Pilsner,NorthStar Pilsner 12oz,P32980,Off-Premise,Distributor,Bottle,6-Pack,6,2130,5,4.68,2.16,0.0,23.4,10.8,12.6,53.85,0.0,NorthStar,Pilsner,NorthStar Pilsner 12oz,P32980,MegaMart,R8841,USA,VA,Richmond,2023-04-19,2023-11-12,Off-Premise,Distributor,Bottle,6-Pack,6,2130,5,4.68,2.16,53.85,23.4,12.6,2023,
3642,2024-10-24,2023-09-28,CampusStore,R2959,USA,VA,Richmond,HopHouse,IPA,HopHouse IPA 24oz,P40070,On-Premise,Direct,Can,6-Pack,6,2838,10,8.12,4.5,0.0,81.2,45.0,36.2,44.58,0.0,HopHouse,IPA,HopHouse IPA 24oz,P40070,CampusStore,R2959,USA,VA,Richmond,2024-10-24,2023-09-28,On-Premise,Direct,Can,6-Pack,6,2838,10,8.12,4.5,44.58,81.2,36.2,2024,-4.17
3643,2025-04-24,2023-08-20,QuickStop,R3514,USA,SC,Charleston,BrewCo,Lager,BrewCo Lager 12oz,P78052,E-commerce,Distributor,Bottle,6-Pack,6,2838,5,4.73,2.8,0.15,20.1,14.0,6.1,30.35,3.55,BrewCo,Lager,BrewCo Lager 12oz,P78052,QuickStop,R3514,USA,SC,Charleston,2025-04-24,2023-08-20,E-commerce,Distributor,Bottle,6-Pack,6,2838,5,4.73,2.8,30.35,20.1,6.1,2025,0.21
3644,2023-01-25,2023-01-02,BottleKing,R2847,USA,VA,Norfolk,HopHouse,Sour,HopHouse Sour 24oz,P57420,On-Premise,Distributor,Can,6-Pack,6,2130,16,3.46,1.7,0.05,52.64,27.2,25.44,48.33,2.72,HopHouse,Sour,HopHouse Sour 24oz,P57420,BottleKing,R2847,USA,VA,Norfolk,2023-01-25,2023-01-02,On-Premise,Distributor,Can,6-Pack,6,2130,16,3.46,1.7,48.33,52.64,25.44,2023,
3645,2023-05-23,2023-07-02,CampusStore,R7218,USA,TN,Nashville,RiverMalt,IPA,RiverMalt IPA 24oz,P47528,Off-Premise,Direct,Can,6-Pack,6,2838,4,2.78,1.58,0.15,9.44,6.32,3.12,33.05,1.68,RiverMalt,IPA,RiverMalt IPA 24oz,P47528,CampusStore,R7218,USA,TN,Nashville,2023-05-23,2023-07-02,Off-Premise,Direct,Can,6-Pack,6,2838,4,2.78,1.58,33.05,9.44,3.12,2023,
3646,2024-08-21,2023-10-29,CampusStore,R7392,USA,FL,Miami,HopHouse,Stout,HopHouse Stout 12oz,P11991,Off-Premise,Distributor,Can,Single,1,710,11,5.11,3.08,0.0,56.21,33.88,22.33,39.73,0.0,HopHouse,Stout,HopHouse Stout 12oz,P11991,CampusStore,R7392,USA,FL,Miami,2024-08-21,2023-10-29,Off-Premise,Distributor,Can,Single,1,710,11,5.11,3.08,39.73,56.21,22.33,2024,-4.17
3647,2024-05-08,2023-02-21,MegaMart,R9768,USA,FL,Miami,RiverMalt,Sour,RiverMalt Sour 16oz,P60925,Off-Premise,Direct,Can,6-Pack,6,2838,7,6.37,3.54,0.05,42.35,24.78,17.57,41.49,2.24,RiverMalt,Sour,RiverMalt Sour 16oz,P60925,MegaMart,R9768,USA,FL,Miami,2024-05-08,2023-02-21,Off-Premise,Direct,Can,6-Pack,6,2838,7,6.37,3.54,41.49,42.35,17.57,2024,-4.17
3648,2024-08-29,2024-03-04,BottleKing,R8832,USA,FL,Orlando,StonePeak,Stout,StonePeak Stout 16oz,P49106,Off-Premise,Direct,Bottle,Single,1,710,7,6.32,4.04,0.1,39.83,28.28,11.55,29.0,4.41,StonePeak,Stout,StonePeak Stout 16oz,P49106,BottleKing,R8832,USA,FL,Orlando,2024-08-29,2024-03-04,Off-Premise,Direct,Bottle,Single,1,710,7,6.32,4.04,29.0,39.83,11.55,2024,-4.17
3649,2025-12-13,2023-12-31,QuickStop,R3246,USA,VA,Richmond,NorthStar,Lager,NorthStar Lager 12oz,P62199,E-commerce,Distributor,Can,6-Pack,6,2130,9,7.72,4.68,0.15,59.04,42.12,16.92,28.66,10.44,NorthStar,Lager,NorthStar Lager 12oz,P62199,QuickStop,R3246,USA,VA,Richmond,2025-12-13,2023-12-31,E-commerce,Distributor,Can,6-Pack,6,2130,9,7.72,4.68,28.66,59.04,16.92,2025,0.21
3650,2023-05-01,2023-06-21,CityLiquor,R5228,USA,FL,Miami,BrewCo,Lager,BrewCo Lager 16oz,P32645,Off-Premise,Distributor,Bottle,24-Pack,24,11352,11,6.01,3.7,0.0,66.11,40.7,25.41,38.44,0.0,BrewCo,Lager,BrewCo Lager 16oz,P32645,CityLiquor,R5228,USA,FL,Miami,2023-05-01,2023-06-21,Off-Premise,Distributor,Bottle,24-Pack,24,11352,11,6.01,3.7,38.44,66.11,25.41,2023,
3651,2024-03-04,2023-09-21,BottleKing,R9018,USA,NC,Charlotte,RiverMalt,Stout,RiverMalt Stout 12oz,P47803,Off-Premise,Direct,Can,Single,1,710,17,6.13,3.09,0.15,88.57,52.53,36.04,40.69,15.64,RiverMalt,Stout,RiverMalt Stout 12oz,P47803,BottleKing,R9018,USA,NC,Charlotte,2024-03-04,2023-09-21,Off-Premise,Direct,Can,Single,1,710,17,6.13,3.09,40.69,88.57,36.04,2024,-4.17
