OrderID,OrderDate,CustomerID,SellerID,ProductID,UnitsSold,UnitSalePrice,GMV,MarketplaceRevenue,OrderStatus
O0095096,2024-11-24,C00427,S0091,P00199,3,54.59,163.77,13.1,Completed
O0095097,2025-10-05,C00769,S0050,P00307,2,13.79,27.58,2.21,Completed
O0095098,2023-10-13,C00172,S0026,P00220,2,66.64,133.28,10.66,Completed
O0095099,2025-01-13,C00839,S0102,P00196,2,51.21,102.42,8.19,Completed
O0095100,2025-11-04,C00777,S0142,P00052,4,25.86,103.44,8.28,Completed
O0095101,2023-05-26,C00063,S0022,P00291,2,34.84,69.68,5.57,Completed
O0095102,2024-09-13,C00866,S0140,P00074,2,33.61,67.22,5.38,Completed
O0095103,2023-12-29,C00188,S0109,P00104,3,6.39,19.17,1.53,Completed
O0095104,2024-11-27,C00194,S0052,P00019,1,6.57,6.57,0.49,Completed
O0095105,2025-06-10,C00698,S0008,P00165,1,28.76,28.76,2.16,Completed
O0095106,2025-03-01,C00563,S0052,P00103,2,16.26,32.52,2.44,Completed
O0095107,2025-07-31,C00818,S0117,P00314,2,31.41,62.82,5.03,Completed
O0095108,2024-03-04,C00189,S0011,P00118,1,44.99,44.99,3.37,Completed
O0095109,2023-05-22,C00318,S0051,P00076,2,38.78,77.56,6.2,Completed
O0095110,2023-06-11,C00002,S0158,P00033,2,47.35,94.7,7.58,Completed
O0095111,2024-05-30,C00138,S0032,P00201,2,27.48,54.96,4.4,Completed
O0095112,2023-02-08,C00657,S0157,P00191,2,46.59,93.18,6.99,Completed
O0095113,2024-09-07,C00728,S0096,P00288,1,30.55,30.55,2.29,Completed
O0095114,2023-09-02,C00189,S0131,P00235,4,5.15,20.6,1.55,Completed
O0095115,2023-06-11,C00480,S0033,P00140,1,47.54,47.54,3.8,Completed
O0095116,2025-05-30,C00454,S0021,P00306,3,14.73,44.19,3.54,Completed
O0095117,2025-08-08,C00372,S0095,P00255,1,31.57,31.57,2.53,Completed
O0095118,2023-02-10,C00854,S0152,P00003,3,21.43,64.29,5.14,Completed
O0095119,2024-10-01,C00057,S0136,P00217,3,24.83,74.49,5.96,Completed
O0095120,2024-05-24,C00649,S0116,P00146,3,5.39,16.17,1.29,Completed
O0095121,2025-11-18,C00597,S0014,P00028,1,54.49,54.49,4.36,Completed
O0095122,2024-04-30,C00057,S0091,P00034,2,7.21,14.42,1.15,Completed
O0095123,2025-10-26,C00867,S0036,P00009,1,40.21,40.21,3.22,Completed
O0095124,2024-03-09,C00212,S0157,P00105,4,46.08,184.32,13.82,Completed
O0095125,2025-05-05,C00566,S0118,P00271,1,19.8,19.8,1.58,Completed
O0095126,2023-05-25,C00060,S0074,P00066,2,34.98,69.96,5.6,Completed
O0095127,2024-09-23,C00547,S0101,P00091,1,19.12,19.12,1.43,Completed
O0095128,2025-03-24,C00048,S0056,P00244,3,40.36,121.08,9.08,Completed
O0095129,2024-05-03,C00577,S0067,P00103,2,15.78,31.56,2.52,Completed
O0095130,2025-08-27,C00851,S0159,P00280,4,19.8,79.2,6.34,Completed
O0095131,2024-12-28,C00432,S0011,P00076,3,53.63,160.89,12.07,Completed
O0095132,2025-09-21,C00438,S0036,P00026,3,38.99,116.97,9.36,Completed
O0095133,2024-07-30,C00393,S0036,P00128,3,65.61,196.83,15.75,Completed
O0095134,2024-03-16,C00838,S0109,P00204,1,23.21,23.21,1.86,Completed
O0095135,2025-11-21,C00406,S0044,P00119,1,11.72,11.72,0.88,Completed
O0095136,2025-06-17,C00400,S0098,P00192,3,41.05,123.15,9.24,Completed
O0095137,2024-12-01,C00037,S0087,P00272,1,28.9,28.9,2.17,Completed
O0095138,2024-05-22,C00760,S0078,P00011,2,28.82,57.64,4.32,Completed
O0095139,2024-06-13,C00558,S0030,P00153,2,35.68,71.36,5.71,Completed
O0095140,2025-08-19,C00703,S0049,P00141,2,48.89,97.78,7.33,Cancelled
O0095141,2025-10-28,C00795,S0114,P00170,3,52.17,156.51,12.52,Completed
O0095142,2023-08-10,C00053,S0004,P00202,2,37.64,75.28,5.65,Completed
O0095143,2023-01-15,C00703,S0013,P00252,4,50.58,202.32,15.17,Completed
O0095144,2023-01-31,C00543,S0124,P00075,2,72.55,145.1,11.61,Cancelled
O0095145,2023-08-06,C00136,S0041,P00210,2,15.7,31.4,2.51,Completed
O0095146,2023-08-15,C00302,S0032,P00307,1,13.86,13.86,1.11,Completed
O0095147,2024-10-16,C00811,S0016,P00067,2,27.07,54.14,4.33,Completed
O0095148,2023-07-30,C00203,S0104,P00214,2,33.74,67.48,5.4,Completed
O0095149,2025-02-28,C00254,S0079,P00067,4,25.52,102.08,8.17,Completed
O0095150,2024-08-09,C00118,S0097,P00039,3,53.41,160.23,12.82,Completed
O0095151,2024-05-22,C00305,S0090,P00123,4,59.29,237.16,18.97,Completed
O0095152,2024-06-03,C00115,S0016,P00215,1,37.38,37.38,2.99,Completed
O0095153,2024-06-22,C00119,S0006,P00120,4,19.36,77.44,5.81,Completed
O0095154,2024-04-06,C00117,S0111,P00188,2,29.86,59.72,4.78,Completed
O0095155,2023-04-10,C00047,S0127,P00017,4,49.53,198.12,15.85,Completed
O0095156,2024-05-11,C00234,S0152,P00257,5,20.96,104.8,8.38,Completed
O0095157,2025-03-04,C00815,S0075,P00206,1,13.74,13.74,1.03,Completed
O0095158,2023-04-27,C00670,S0144,P00002,5,49.06,245.3,19.62,Completed
O0095159,2025-12-18,C00407,S0051,P00201,4,39.39,157.56,12.6,Completed
O0095160,2025-09-01,C00234,S0151,P00295,1,48.19,48.19,3.86,Completed
O0095161,2024-05-14,C00314,S0034,P00074,3,32.38,97.14,7.77,Completed
O0095162,2023-12-27,C00753,S0114,P00253,2,24.36,48.72,3.9,Completed
O0095163,2024-02-14,C00223,S0036,P00141,2,47.19,94.38,7.55,Completed
O0095164,2024-05-03,C00354,S0037,P00242,4,43.15,172.6,13.81,Completed
O0095165,2025-12-02,C00289,S0020,P00202,3,46.08,138.24,10.37,Completed
O0095166,2024-12-06,C00178,S0066,P00040,2,21.8,43.6,3.49,Completed
O0095167,2023-02-07,C00473,S0016,P00039,1,52.37,52.37,4.19,Completed
O0095168,2025-03-26,C00375,S0141,P00265,2,18.5,37.0,2.78,Completed
O0095169,2024-01-29,C00194,S0087,P00224,3,40.26,120.78,9.06,Completed
O0095170,2025-02-13,C00137,S0031,P00298,3,22.74,68.22,5.46,Completed
O0095171,2025-12-23,C00753,S0111,P00221,3,50.32,150.96,12.08,Completed
O0095172,2024-05-18,C00542,S0006,P00012,2,27.23,54.46,4.08,Completed
O0095173,2025-06-13,C00527,S0119,P00253,2,22.49,44.98,3.6,Returned
O0095174,2023-04-25,C00076,S0041,P00210,2,16.02,32.04,2.56,Completed
O0095175,2024-10-15,C00119,S0032,P00225,2,38.46,76.92,6.15,Completed
O0095176,2025-01-25,C00869,S0078,P00047,2,18.67,37.34,2.8,Completed
O0095177,2023-06-07,C00067,S0076,P00228,2,39.65,79.3,5.95,Completed
O0095178,2025-07-08,C00846,S0008,P00179,1,41.85,41.85,3.14,Completed
O0095179,2023-07-10,C00474,S0049,P00224,4,45.75,183.0,13.72,Completed
O0095180,2024-08-09,C00379,S0109,P00302,2,8.82,17.64,1.41,Completed
O0095181,2024-02-13,C00278,S0127,P00012,2,26.61,53.22,4.26,Completed
O0095182,2024-04-07,C00252,S0098,P00002,2,48.77,97.54,7.32,Completed
O0095183,2025-03-26,C00072,S0007,P00318,2,50.74,101.48,8.12,Completed
O0095184,2024-12-06,C00772,S0130,P00034,1,8.04,8.04,0.64,Completed
O0095185,2024-11-23,C00292,S0033,P00051,4,61.47,245.88,19.67,Completed
O0095186,2025-02-09,C00386,S0085,P00260,2,20.59,41.18,3.29,Completed
O0095187,2025-07-13,C00356,S0008,P00124,1,30.43,30.43,2.28,Completed
O0095188,2025-12-03,C00759,S0115,P00205,2,56.04,112.08,8.41,Completed
O0095189,2024-03-22,C00565,S0088,P00122,2,20.86,41.72,3.34,Completed
O0095190,2025-08-08,C00726,S0094,P00094,2,33.2,66.4,5.31,Returned
O0095191,2024-12-27,C00740,S0112,P00053,2,21.56,43.12,3.45,Completed
O0095192,2024-01-21,C00514,S0092,P00117,2,9.64,19.28,1.54,Completed
O0095193,2025-04-09,C00692,S0026,P00257,5,20.98,104.9,8.39,Completed
O0095194,2024-08-06,C00844,S0111,P00190,3,25.75,77.25,6.18,Completed
O0095195,2023-10-30,C00775,S0107,P00317,4,56.26,225.04,16.88,Completed
O0095196,2023-02-15,C00151,S0128,P00158,2,51.32,102.64,7.18,Completed
O0095197,2024-05-02,C00841,S0112,P00203,4,28.38,113.52,9.08,Completed
O0095198,2024-08-06,C00320,S0093,P00302,4,8.79,35.16,2.81,Completed
O0095199,2025-04-20,C00452,S0135,P00300,3,46.37,139.11,11.13,Completed
O0095200,2025-05-26,C00699,S0137,P00038,5,12.95,64.75,5.18,Completed
O0095201,2024-11-11,C00305,S0032,P00294,2,15.72,31.44,2.52,Completed
O0095202,2024-02-13,C00871,S0068,P00317,2,52.54,105.08,8.41,Completed
O0095203,2023-10-28,C00192,S0022,P00233,1,4.83,4.83,0.39,Completed
O0095204,2023-02-27,C00416,S0092,P00145,2,32.25,64.5,5.16,Completed
O0095205,2023-09-22,C00327,S0159,P00002,3,48.99,146.97,11.76,Completed
O0095206,2024-06-09,C00503,S0080,P00067,1,24.02,24.02,1.92,Completed
O0095207,2025-04-30,C00252,S0071,P00130,4,17.57,70.28,5.62,Completed
O0095208,2023-02-13,C00827,S0014,P00298,3,23.89,71.67,5.73,Completed
O0095209,2024-11-07,C00433,S0156,P00022,1,19.85,19.85,1.59,Completed
O0095210,2023-02-09,C00584,S0142,P00193,2,26.23,52.46,4.2,Completed
O0095211,2024-12-27,C00889,S0042,P00250,2,49.49,98.98,7.42,Completed
O0095212,2023-05-06,C00155,S0133,P00081,3,43.35,130.05,10.4,Completed
O0095213,2023-07-29,C00599,S0056,P00185,2,26.46,52.92,3.97,Completed
O0095214,2023-02-26,C00725,S0131,P00244,3,43.42,130.26,9.77,Returned
O0095215,2025-11-07,C00245,S0074,P00047,2,23.89,47.78,3.82,Completed
O0095216,2025-07-19,C00041,S0135,P00241,4,28.88,115.52,9.24,Completed
O0095217,2025-01-19,C00766,S0068,P00296,2,42.07,84.14,6.73,Completed
O0095218,2023-01-20,C00343,S0065,P00012,1,27.09,27.09,2.17,Completed
O0095219,2025-03-08,C00019,S0096,P00315,4,36.56,146.24,10.97,Completed
O0095220,2024-07-14,C00831,S0014,P00245,3,46.81,140.43,11.23,Completed
O0095221,2024-02-21,C00023,S0135,P00277,4,42.26,169.04,13.52,Completed
O0095222,2023-04-28,C00816,S0063,P00196,1,53.8,53.8,4.3,Completed
O0095223,2024-09-29,C00002,S0079,P00229,4,49.81,199.24,15.94,Completed
O0095224,2025-03-04,C00455,S0096,P00154,2,7.16,14.32,1.07,Completed
O0095225,2024-07-25,C00652,S0118,P00120,2,20.68,41.36,3.31,Returned
O0095226,2023-01-09,C00117,S0049,P00305,3,26.92,80.76,6.06,Completed
O0095227,2023-06-17,C00296,S0056,P00242,3,42.99,128.97,9.67,Completed
O0095228,2023-12-17,C00784,S0109,P00190,3,31.46,94.38,7.55,Completed
O0095229,2025-09-12,C00649,S0063,P00180,3,28.29,84.87,6.79,Completed
O0095230,2023-10-04,C00763,S0113,P00288,4,30.35,121.4,9.71,Completed
O0095231,2025-03-22,C00369,S0021,P00232,1,5.71,5.71,0.46,Completed
O0095232,2025-05-11,C00446,S0089,P00218,2,39.39,78.78,6.3,Completed
O0095233,2023-10-29,C00826,S0148,P00135,1,19.86,19.86,1.59,Returned
O0095234,2024-03-06,C00889,S0082,P00207,2,8.06,16.12,1.29,Completed
O0095235,2024-09-04,C00690,S0037,P00190,3,23.57,70.71,5.66,Completed
O0095236,2025-03-21,C00073,S0146,P00039,2,52.54,105.08,8.41,Completed
O0095237,2025-09-08,C00551,S0101,P00255,2,31.21,62.42,4.68,Completed
O0095238,2023-04-07,C00236,S0023,P00051,2,50.32,100.64,7.55,Completed
O0095239,2025-09-11,C00569,S0109,P00005,2,39.69,79.38,6.35,Completed
O0095240,2025-06-20,C00217,S0142,P00160,3,58.66,175.98,14.08,Completed
O0095241,2023-01-09,C00361,S0143,P00002,1,46.2,46.2,3.47,Completed
O0095242,2024-01-28,C00396,S0034,P00126,2,9.06,18.12,1.45,Completed
O0095243,2025-12-31,C00111,S0128,P00191,4,60.61,242.44,16.97,Completed
O0095244,2023-07-14,C00785,S0045,P00119,1,9.38,9.38,0.75,Completed
O0095245,2024-04-20,C00877,S0119,P00148,1,17.05,17.05,1.36,Completed
O0095246,2024-09-10,C00384,S0117,P00112,3,45.3,135.9,10.87,Completed
O0095247,2025-02-09,C00047,S0003,P00149,3,35.62,106.86,8.55,Completed
O0095248,2023-01-01,C00499,S0031,P00031,2,15.9,31.8,2.54,Completed
O0095249,2024-06-03,C00381,S0083,P00182,1,11.13,11.13,0.83,Completed
O0095250,2024-01-03,C00027,S0062,P00272,4,24.44,97.76,7.82,Completed
O0095251,2025-06-21,C00116,S0132,P00075,2,83.18,166.36,12.48,Completed
O0095252,2024-06-10,C00154,S0158,P00079,2,28.12,56.24,4.5,Completed
O0095253,2023-07-13,C00178,S0063,P00139,3,16.37,49.11,3.93,Completed
O0095254,2023-11-19,C00768,S0004,P00299,1,39.3,39.3,2.95,Completed
O0095255,2023-10-09,C00798,S0123,P00042,6,36.84,221.04,17.68,Completed
O0095256,2025-06-15,C00609,S0099,P00158,3,55.11,165.33,13.23,Returned
O0095257,2023-11-10,C00622,S0072,P00271,4,23.66,94.64,7.57,Completed
O0095258,2023-08-04,C00338,S0126,P00028,2,44.52,89.04,7.12,Completed
O0095259,2023-11-06,C00177,S0139,P00063,1,39.55,39.55,3.16,Cancelled
O0095260,2023-04-13,C00093,S0159,P00219,3,64.08,192.24,15.38,Completed
O0095261,2024-02-10,C00074,S0118,P00297,3,40.29,120.87,9.67,Completed
O0095262,2025-04-15,C00364,S0025,P00213,3,14.43,43.29,3.46,Completed
O0095263,2023-08-08,C00891,S0040,P00180,1,27.75,27.75,2.22,Completed
O0095264,2024-11-13,C00260,S0026,P00233,1,6.11,6.11,0.49,Completed
O0095265,2024-05-31,C00495,S0060,P00016,1,28.84,28.84,2.31,Completed
O0095266,2025-10-05,C00257,S0039,P00260,1,21.45,21.45,1.72,Completed
O0095267,2023-07-25,C00531,S0140,P00199,2,49.96,99.92,7.99,Completed
O0095268,2025-05-20,C00621,S0121,P00317,4,55.61,222.44,17.8,Completed
O0095269,2025-07-05,C00480,S0131,P00224,4,47.02,188.08,14.11,Completed
O0095270,2023-10-12,C00412,S0155,P00080,2,40.59,81.18,6.49,Completed
O0095271,2023-02-25,C00403,S0118,P00040,3,17.81,53.43,4.27,Completed
O0095272,2025-03-30,C00477,S0087,P00062,5,13.08,65.4,4.9,Completed
O0095273,2023-06-04,C00327,S0100,P00200,2,43.36,86.72,6.94,Completed
O0095274,2025-09-02,C00536,S0076,P00020,2,31.91,63.82,4.79,Completed
O0095275,2025-08-11,C00229,S0131,P00015,4,5.64,22.56,1.69,Completed
O0095276,2023-08-12,C00393,S0079,P00192,3,37.7,113.1,9.05,Completed
O0095277,2025-08-03,C00470,S0126,P00074,2,33.43,66.86,5.35,Completed
O0095278,2025-07-07,C00725,S0118,P00017,2,54.7,109.4,8.75,Completed
O0095279,2023-02-18,C00006,S0036,P00160,3,50.47,151.41,12.11,Completed
O0095280,2025-11-15,C00396,S0090,P00217,1,31.14,31.14,2.49,Completed
O0095281,2025-05-31,C00497,S0115,P00102,3,51.84,155.52,11.66,Completed
O0095282,2024-04-23,C00298,S0043,P00132,3,5.4,16.2,1.3,Completed
O0095283,2024-05-05,C00673,S0159,P00143,2,5.4,10.8,0.86,Completed
O0095284,2024-11-11,C00383,S0103,P00090,1,18.5,18.5,1.48,Completed
O0095285,2025-06-27,C00335,S0146,P00026,2,36.74,73.48,5.88,Completed
O0095286,2025-01-17,C00011,S0018,P00257,3,20.88,62.64,5.01,Completed
O0095287,2024-01-02,C00354,S0063,P00190,2,24.86,49.72,3.98,Completed
O0095288,2023-06-02,C00466,S0059,P00030,5,43.97,219.85,17.59,Completed
O0095289,2025-12-14,C00626,S0055,P00294,2,16.13,32.26,2.42,Completed
O0095290,2025-07-13,C00338,S0131,P00148,1,18.31,18.31,1.37,Completed
O0095291,2024-07-07,C00621,S0019,P00207,2,8.63,17.26,1.29,Completed
O0095292,2024-01-06,C00206,S0096,P00008,1,39.76,39.76,2.98,Completed
O0095293,2023-06-24,C00213,S0067,P00058,2,43.62,87.24,6.98,Completed
O0095294,2023-06-28,C00468,S0144,P00047,2,22.0,44.0,3.52,Completed
O0095295,2025-12-28,C00305,S0008,P00174,2,48.94,97.88,7.34,Completed
O0095296,2024-08-06,C00306,S0036,P00224,3,41.42,124.26,9.94,Completed
O0095297,2024-01-25,C00575,S0003,P00227,7,62.54,437.78,35.02,Completed
O0095298,2025-10-21,C00351,S0035,P00295,4,43.36,173.44,13.88,Completed
O0095299,2023-06-11,C00613,S0124,P00179,3,36.51,109.53,8.76,Completed
O0095300,2024-08-15,C00054,S0055,P00188,2,28.47,56.94,4.27,Completed
O0095301,2024-12-03,C00201,S0152,P00216,2,75.74,151.48,12.12,Returned
O0095302,2025-05-13,C00366,S0144,P00043,1,38.28,38.28,3.06,Completed
O0095303,2025-11-24,C00523,S0144,P00187,4,49.04,196.16,15.69,Completed
O0095304,2024-08-31,C00300,S0140,P00057,1,5.19,5.19,0.42,Completed
O0095305,2023-04-04,C00685,S0002,P00291,4,38.9,155.6,10.89,Completed
O0095306,2024-08-14,C00102,S0127,P00218,2,39.17,78.34,6.27,Completed
O0095307,2025-08-13,C00611,S0023,P00039,2,55.12,110.24,8.27,Completed
O0095308,2024-03-04,C00621,S0145,P00288,3,29.27,87.81,7.02,Completed
O0095309,2025-08-12,C00700,S0017,P00129,4,45.23,180.92,14.47,Completed
O0095310,2024-11-07,C00596,S0003,P00270,4,42.7,170.8,13.66,Completed
O0095311,2025-07-31,C00708,S0074,P00164,3,50.53,151.59,12.13,Returned
O0095312,2025-02-02,C00270,S0160,P00206,1,13.58,13.58,1.09,Completed
O0095313,2025-08-29,C00222,S0155,P00315,5,34.5,172.5,13.8,Cancelled
O0095314,2024-09-05,C00588,S0060,P00278,3,43.57,130.71,10.46,Completed
O0095315,2024-02-25,C00763,S0011,P00311,2,20.57,41.14,3.09,Completed
O0095316,2025-02-26,C00086,S0113,P00052,1,21.66,21.66,1.73,Completed
O0095317,2024-05-14,C00505,S0014,P00295,3,46.91,140.73,11.26,Completed
O0095318,2024-06-15,C00817,S0067,P00222,2,55.64,111.28,8.9,Completed
O0095319,2025-12-29,C00595,S0134,P00020,3,37.26,111.78,8.94,Completed
O0095320,2023-04-10,C00736,S0035,P00300,1,50.54,50.54,4.04,Completed
O0095321,2025-04-30,C00551,S0127,P00099,2,41.35,82.7,6.62,Completed
O0095322,2023-03-01,C00611,S0077,P00062,6,12.68,76.08,5.71,Completed
O0095323,2023-11-23,C00509,S0141,P00015,5,7.74,38.7,2.9,Completed
O0095324,2024-04-19,C00318,S0138,P00280,4,19.26,77.04,6.16,Completed
O0095325,2024-06-22,C00359,S0108,P00117,1,10.66,10.66,0.8,Completed
O0095326,2023-06-16,C00148,S0101,P00035,2,7.12,14.24,1.07,Completed
O0095327,2025-03-11,C00364,S0127,P00167,1,21.46,21.46,1.72,Completed
O0095328,2023-10-10,C00753,S0082,P00262,1,37.5,37.5,3.0,Completed
O0095329,2023-06-12,C00618,S0004,P00181,3,15.49,46.47,3.49,Completed
O0095330,2024-03-18,C00819,S0029,P00152,2,48.18,96.36,7.23,Completed
O0095331,2025-01-25,C00160,S0019,P00213,3,13.27,39.81,2.99,Cancelled
O0095332,2023-10-18,C00898,S0137,P00223,3,33.56,100.68,8.05,Completed
O0095333,2023-03-27,C00495,S0034,P00296,2,45.57,91.14,7.29,Completed
O0095334,2024-05-10,C00298,S0156,P00099,6,42.48,254.88,20.39,Completed
O0095335,2025-08-15,C00654,S0077,P00298,2,25.2,50.4,3.78,Completed
O0095336,2023-08-23,C00743,S0103,P00081,3,42.49,127.47,10.2,Completed
O0095337,2023-09-08,C00088,S0129,P00107,3,43.13,129.39,10.35,Completed
O0095338,2025-08-05,C00035,S0072,P00045,4,49.53,198.12,15.85,Completed
O0095339,2025-10-02,C00762,S0106,P00320,3,52.07,156.21,12.5,Completed
O0095340,2025-06-06,C00899,S0048,P00268,5,28.71,143.55,10.77,Completed
O0095341,2024-08-15,C00113,S0113,P00175,1,18.0,18.0,1.44,Completed
O0095342,2025-03-20,C00748,S0147,P00158,2,51.34,102.68,7.7,Completed
O0095343,2023-03-05,C00511,S0059,P00185,1,25.21,25.21,2.02,Completed
O0095344,2025-02-22,C00523,S0076,P00009,1,37.66,37.66,2.82,Completed
O0095345,2024-03-26,C00667,S0072,P00017,2,51.65,103.3,8.26,Completed
O0095346,2025-03-30,C00436,S0112,P00160,2,55.43,110.86,8.87,Completed
O0095347,2025-09-25,C00736,S0002,P00251,2,9.16,18.32,1.28,Completed
O0095348,2024-01-03,C00426,S0153,P00274,2,53.32,106.64,8.53,Completed
O0095349,2025-02-24,C00675,S0128,P00270,4,35.38,141.52,9.91,Completed
O0095350,2025-03-12,C00323,S0029,P00259,1,12.36,12.36,0.93,Completed
O0095351,2023-07-16,C00555,S0117,P00258,3,34.63,103.89,8.31,Completed
O0095352,2024-05-18,C00425,S0005,P00064,3,53.03,159.09,12.73,Completed
O0095353,2025-10-20,C00083,S0100,P00233,2,5.27,10.54,0.84,Completed
O0095354,2025-11-17,C00451,S0147,P00181,4,17.17,68.68,5.15,Cancelled
O0095355,2023-12-15,C00264,S0140,P00069,2,72.57,145.14,11.61,Completed
O0095356,2024-04-30,C00422,S0094,P00216,2,64.78,129.56,10.36,Completed
O0095357,2024-11-09,C00008,S0146,P00217,2,29.62,59.24,4.74,Completed
O0095358,2023-03-15,C00624,S0153,P00160,3,53.59,160.77,12.86,Completed
O0095359,2025-04-07,C00183,S0062,P00004,1,50.61,50.61,4.05,Completed
O0095360,2025-04-18,C00463,S0133,P00014,2,44.16,88.32,7.07,Completed
O0095361,2025-04-28,C00471,S0019,P00158,1,49.97,49.97,3.75,Completed
O0095362,2023-11-30,C00279,S0089,P00108,2,24.92,49.84,3.99,Completed
O0095363,2023-08-20,C00279,S0042,P00315,2,36.22,72.44,5.43,Completed
O0095364,2025-02-16,C00710,S0123,P00021,5,35.91,179.55,14.36,Completed
O0095365,2025-09-10,C00328,S0114,P00083,1,20.64,20.64,1.65,Completed
O0095366,2025-04-17,C00588,S0070,P00297,3,44.33,132.99,9.97,Completed
O0095367,2025-03-17,C00329,S0040,P00316,1,17.98,17.98,1.44,Completed
O0095368,2024-08-10,C00546,S0104,P00216,2,70.62,141.24,11.3,Completed
O0095369,2025-06-01,C00852,S0158,P00124,1,30.73,30.73,2.46,Completed
O0095370,2023-11-29,C00796,S0122,P00140,3,50.68,152.04,12.16,Completed
O0095371,2023-09-03,C00824,S0051,P00260,2,21.74,43.48,3.48,Completed
O0095372,2025-02-23,C00771,S0093,P00199,1,46.31,46.31,3.7,Completed
O0095373,2025-07-14,C00613,S0086,P00135,2,19.62,39.24,3.14,Cancelled
O0095374,2023-04-06,C00464,S0146,P00204,1,21.41,21.41,1.71,Completed
O0095375,2023-09-07,C00416,S0037,P00035,2,6.83,13.66,1.09,Completed
O0095376,2025-07-31,C00455,S0147,P00247,3,53.45,160.35,12.03,Completed
O0095377,2023-11-09,C00773,S0092,P00282,3,52.52,157.56,12.6,Completed
O0095378,2024-09-16,C00409,S0030,P00283,3,68.22,204.66,16.37,Completed
O0095379,2025-08-05,C00359,S0020,P00054,2,58.75,117.5,8.81,Completed
O0095380,2024-06-28,C00171,S0111,P00004,2,54.72,109.44,8.76,Completed
O0095381,2023-06-03,C00369,S0102,P00283,2,70.04,140.08,11.21,Completed
O0095382,2023-06-14,C00703,S0085,P00175,1,21.09,21.09,1.69,Returned
O0095383,2023-05-04,C00544,S0035,P00286,3,22.57,67.71,5.42,Completed
O0095384,2025-12-05,C00723,S0145,P00266,2,7.51,15.02,1.2,Completed
O0095385,2025-01-29,C00893,S0089,P00165,2,24.49,48.98,3.92,Completed
O0095386,2024-02-29,C00260,S0037,P00185,1,25.61,25.61,2.05,Completed
O0095387,2023-09-21,C00542,S0052,P00133,2,31.39,62.78,4.71,Completed
O0095388,2023-11-22,C00681,S0128,P00192,4,47.46,189.84,13.29,Completed
O0095389,2024-10-12,C00695,S0040,P00109,4,41.66,166.64,13.33,Completed
O0095390,2023-08-07,C00243,S0005,P00216,1,67.18,67.18,5.37,Completed
O0095391,2024-08-17,C00633,S0089,P00211,2,24.19,48.38,3.87,Completed
O0095392,2023-02-19,C00555,S0079,P00236,3,21.78,65.34,5.23,Completed
O0095393,2023-08-20,C00666,S0006,P00202,1,38.05,38.05,2.85,Completed
O0095394,2024-11-21,C00046,S0146,P00269,2,48.46,96.92,7.75,Completed
O0095395,2025-05-18,C00415,S0014,P00144,2,32.02,64.04,5.12,Completed
O0095396,2025-03-05,C00631,S0011,P00261,1,8.45,8.45,0.63,Completed
O0095397,2025-11-12,C00520,S0108,P00252,3,63.49,190.47,14.29,Completed
O0095398,2023-01-11,C00772,S0139,P00079,2,26.8,53.6,4.29,Completed
O0095399,2023-11-18,C00689,S0064,P00126,3,12.34,37.02,2.96,Completed
O0095400,2025-10-13,C00299,S0040,P00214,1,29.04,29.04,2.32,Completed
O0095401,2024-06-14,C00872,S0098,P00108,2,21.6,43.2,3.24,Completed
O0095402,2025-03-14,C00839,S0087,P00135,2,19.38,38.76,2.91,Completed
O0095403,2025-01-25,C00426,S0045,P00181,1,13.9,13.9,1.11,Completed
O0095404,2025-12-09,C00078,S0043,P00095,2,37.61,75.22,6.02,Completed
O0095405,2023-12-05,C00440,S0053,P00271,1,23.26,23.26,1.86,Completed
O0095406,2023-11-16,C00839,S0058,P00143,4,6.2,24.8,1.98,Cancelled
O0095407,2023-07-19,C00320,S0028,P00253,3,20.8,62.4,4.99,Completed
O0095408,2023-06-14,C00453,S0040,P00120,1,19.79,19.79,1.58,Completed
O0095409,2025-11-14,C00791,S0066,P00125,1,56.01,56.01,4.48,Completed
O0095410,2025-05-25,C00781,S0130,P00127,3,12.86,38.58,3.09,Completed
O0095411,2025-03-11,C00195,S0022,P00152,3,46.4,139.2,11.14,Completed
O0095412,2023-09-04,C00731,S0159,P00308,2,4.58,9.16,0.73,Completed
O0095413,2025-02-07,C00337,S0154,P00220,1,57.89,57.89,4.63,Completed
O0095414,2024-03-20,C00048,S0116,P00133,7,31.73,222.11,17.77,Completed
O0095415,2025-07-03,C00496,S0087,P00118,2,55.26,110.52,8.29,Completed
O0095416,2024-07-09,C00305,S0039,P00231,1,14.71,14.71,1.18,Completed
O0095417,2025-04-18,C00356,S0125,P00118,2,49.0,98.0,7.84,Completed
