TransactionID,Date,ProductLine,Channel,Region,Units,ListRevenue,DiscountPct,NetRevenue,MaterialCost,LaborCost,FreightCost,ManufacturingOverhead,COGS,GrossProfit,GrossMarginPct
101005,2025-08-14,Networking,Enterprise,Central,12,7859.55,0.1048,7036.2,1783.69,466.73,228.93,475.85,2955.2,4080.99,0.58
101006,2025-08-20,Software Licenses,E-commerce,East,10,2997.05,0.1156,2650.5,288.0,60.59,43.23,32.26,424.08,2226.42,0.84
101007,2025-08-11,Accessories,Enterprise,West,6,545.87,0.0569,514.82,96.61,24.15,14.4,19.29,154.45,360.38,0.7
101008,2025-08-26,Networking,Direct,West,11,7407.31,0.0363,7138.19,1848.36,428.77,290.92,429.99,2998.04,4140.15,0.58
101009,2025-08-26,Networking,Enterprise,East,1,661.54,0.0463,630.92,168.85,42.52,19.14,34.49,264.99,365.93,0.58
101010,2025-08-10,Software Licenses,Enterprise,West,3,951.91,0.1051,851.9,88.39,25.47,12.11,10.34,136.3,715.6,0.84
101011,2025-08-28,Enterprise Hardware,Direct,South,7,5619.73,0.0822,5158.06,1514.13,374.69,225.85,258.04,2372.71,2785.35,0.54
101012,2025-08-25,Services,Enterprise,Central,2,1206.31,0.0707,1120.98,182.52,43.2,26.3,17.01,269.04,851.95,0.76
101013,2025-08-05,Consumer Devices,Partner,Central,1,437.71,0.0675,408.15,104.52,23.69,14.31,12.57,155.1,253.05,0.62
101014,2025-08-13,Enterprise Hardware,Direct,Central,5,4334.36,0.0582,4082.19,1168.85,350.54,206.37,152.04,1877.81,2204.38,0.54
101015,2025-08-23,Consumer Devices,Partner,South,12,4998.25,0.1326,4335.48,994.0,246.09,115.49,291.9,1647.48,2688.0,0.62
101016,2025-08-03,Enterprise Hardware,Direct,West,3,2369.41,0.1077,2114.32,643.64,142.42,100.54,85.99,972.59,1141.73,0.54
101017,2025-08-02,Accessories,Enterprise,West,4,397.02,0.061,372.82,67.37,21.05,9.87,13.56,111.85,260.97,0.7
101018,2025-08-23,Enterprise Hardware,Direct,West,2,1674.4,0.0967,1512.43,426.99,106.94,70.09,91.7,695.72,816.71,0.54
101019,2025-08-16,Networking,Direct,South,10,7305.29,0.1198,6430.35,1674.42,487.58,201.33,337.42,2700.75,3729.6,0.58
101020,2025-08-14,Networking,Direct,West,10,6885.76,0.0715,6393.38,1825.34,438.31,192.18,229.39,2685.22,3708.16,0.58
101021,2025-08-27,Software Licenses,Partner,West,5,1640.16,0.1307,1425.71,147.01,35.11,23.17,22.82,228.11,1197.6,0.84
101022,2025-08-12,Networking,Partner,West,6,3929.08,0.1174,3467.62,918.74,248.44,158.06,131.17,1456.4,2011.22,0.58
101023,2025-08-05,Accessories,Partner,West,11,1073.91,0.0882,979.2,195.84,45.01,29.11,23.8,293.76,685.44,0.7
101024,2025-08-21,Services,E-commerce,West,9,5342.39,0,5342.39,833.53,243.09,136.39,69.16,1282.17,4060.21,0.76
101025,2025-08-06,Enterprise Hardware,Partner,South,10,9140.86,0.1114,8122.55,2430.34,632.05,348.64,325.34,3736.37,4386.18,0.54
101026,2025-08-14,Enterprise Hardware,E-commerce,East,8,7126.78,0.0804,6553.9,2000.18,531.38,222.49,260.75,3014.8,3539.11,0.54
101027,2025-08-23,Consumer Devices,Enterprise,South,7,2857.57,0.0467,2724.01,668.57,146.94,100.78,118.83,1035.12,1688.89,0.62
101028,2025-08-19,Networking,E-commerce,East,7,4834.96,0.0584,4552.53,1155.84,308.22,156.25,291.74,1912.06,2640.47,0.58
101029,2025-08-28,Enterprise Hardware,Direct,West,6,4812.17,0.0559,4543.3,1385.94,355.56,174.53,173.89,2089.92,2453.38,0.54
101030,2025-08-02,Software Licenses,Direct,West,2,592.99,0.0501,563.3,55.51,15.09,8.67,10.85,90.13,473.17,0.84
101031,2025-08-25,Consumer Devices,E-commerce,East,3,1354.16,0.0715,1257.27,299.88,87.37,40.7,49.81,477.76,779.51,0.62
101032,2025-08-19,Consumer Devices,E-commerce,West,4,1640.07,0.0656,1532.55,380.48,83.38,41.29,77.23,582.37,950.18,0.62
101033,2025-08-22,Consumer Devices,Partner,East,1,424.56,0.0069,421.63,99.32,23.6,12.77,24.52,160.22,261.41,0.62
101034,2025-08-01,Enterprise Hardware,Enterprise,Central,5,4191.3,0.0347,4046.02,1261.05,320.02,193.25,86.84,1861.17,2184.85,0.54
101035,2025-08-28,Consumer Devices,Partner,Central,8,3335.47,0.0873,3044.32,712.84,166.64,81.83,195.53,1156.84,1887.48,0.62
101036,2025-08-12,Networking,E-commerce,East,7,4638.01,0.0501,4405.57,1235.44,343.26,160.3,111.34,1850.34,2555.23,0.58
101037,2025-08-05,Enterprise Hardware,Direct,South,9,7760.74,0.0831,7115.74,1972.1,509.75,256.26,535.13,3273.24,3842.5,0.54
101038,2025-08-15,Enterprise Hardware,Direct,West,10,8719.41,0.1122,7740.81,2266.15,572.78,252.36,469.47,3560.77,4180.04,0.54
101039,2025-08-13,Consumer Devices,Direct,South,10,3878.3,0.0573,3656.03,930.42,232.28,104.74,121.85,1389.29,2266.74,0.62
101040,2025-08-03,Services,E-commerce,East,1,563.46,0.0706,523.67,78.6,22.06,11.3,13.72,125.68,397.99,0.76
101041,2025-08-18,Networking,Direct,East,1,692.2,0.067,645.83,179.8,41.55,28.19,21.72,271.25,374.58,0.58
101042,2025-08-23,Enterprise Hardware,Partner,South,4,3146.3,0.1075,2808.12,777.2,219.87,115.06,179.6,1291.73,1516.38,0.54
101043,2025-08-21,Accessories,Partner,West,3,304.18,0.0407,291.81,53.22,13.95,6.52,13.86,87.54,204.26,0.7
101044,2025-08-22,Services,Direct,Central,6,3113.88,0.0635,2916.03,430.07,106.2,63.94,99.63,699.85,2216.18,0.76
101045,2025-08-18,Software Licenses,E-commerce,East,2,648.44,0.0815,595.57,61.81,13.38,6.67,13.43,95.29,500.28,0.84
101046,2025-08-13,Accessories,Partner,Central,10,975.06,0.1253,852.84,168.5,39.76,25.19,22.39,255.85,596.99,0.7
101047,2025-08-02,Services,E-commerce,West,10,5516.66,0.1091,4914.9,746.72,221.73,118.87,92.27,1179.58,3735.32,0.76
101048,2025-08-27,Networking,Partner,West,6,4108.98,0.1338,3559.22,951.1,241.25,142.07,160.45,1494.87,2064.35,0.58
101049,2025-08-04,Accessories,Direct,West,4,352.61,0.121,309.96,61.61,15.41,8.12,7.84,92.99,216.97,0.7
101050,2025-08-17,Software Licenses,Direct,Central,3,890.49,0.0912,809.28,87.93,22.44,12.45,6.67,129.49,679.8,0.84
101051,2025-08-28,Services,Partner,South,7,4084.35,0.0546,3861.17,601.96,153.85,75.25,95.63,926.68,2934.49,0.76
101052,2025-08-22,Enterprise Hardware,Direct,South,7,6397.63,0.034,6180.18,1895.56,414.91,262.4,270.02,2842.88,3337.29,0.54
101053,2025-08-10,Accessories,Direct,East,6,607.12,0.0483,577.81,114.12,31.3,13.45,14.47,173.34,404.47,0.7
101054,2025-08-15,Accessories,Direct,South,8,762.7,0.1307,663.04,125.24,28.26,20.13,25.29,198.91,464.13,0.7
101055,2025-08-19,Software Licenses,Partner,South,8,2492.69,0.0978,2249.03,243.63,62.16,28.64,25.41,359.84,1889.18,0.84
101056,2025-08-26,Software Licenses,Direct,East,9,2803.2,0.0843,2566.81,272.55,60.42,45.07,32.64,410.69,2156.12,0.84
101057,2025-08-07,Consumer Devices,E-commerce,South,5,2047.7,0.1059,1830.91,436.41,124.43,59.77,75.14,695.75,1135.16,0.62
101058,2025-08-18,Accessories,E-commerce,East,10,961.46,0.1707,797.29,150.35,34.81,19.36,34.67,239.19,558.1,0.7
101059,2025-08-10,Services,Direct,East,8,4187.95,0.0976,3779.15,545.54,166.06,90.99,104.41,907.0,2872.16,0.76
101060,2025-08-11,Software Licenses,Enterprise,East,7,2252.19,0.0047,2241.65,215.93,59.92,33.46,49.35,358.66,1882.99,0.84
101061,2025-08-15,Accessories,Partner,West,8,735.23,0.0102,727.77,134.31,37.36,16.77,29.88,218.33,509.44,0.7
101062,2025-08-07,Accessories,Direct,West,4,398.44,0.1695,330.92,64.07,18.63,9.48,7.1,99.28,231.65,0.7
101063,2025-08-01,Accessories,Enterprise,West,6,595.58,0.0546,563.06,106.23,27.43,16.34,18.92,168.92,394.14,0.7
101064,2025-08-17,Software Licenses,Enterprise,South,3,868.24,0.0181,852.54,85.82,20.67,10.55,19.36,136.41,716.14,0.84
101065,2025-08-11,Networking,Direct,Central,9,6649.72,0.0403,6381.81,1685.59,459.16,240.58,295.03,2680.36,3701.45,0.58
101066,2025-08-03,Software Licenses,Direct,East,12,3452.34,0.0947,3125.39,316.72,70.48,48.94,63.92,500.06,2625.33,0.84
101067,2025-08-11,Software Licenses,Direct,Central,8,2623.74,0.0854,2399.7,252.2,60.59,29.3,41.86,383.95,2015.74,0.84
101068,2025-08-10,Software Licenses,Partner,Central,4,1152.97,0.1041,1032.97,107.71,24.81,15.54,17.21,165.28,867.7,0.84
101069,2025-08-06,Services,Direct,West,1,548.12,0.1104,487.62,79.29,21.39,10.23,6.12,117.03,370.59,0.76
101070,2025-08-19,Software Licenses,E-commerce,East,3,1001.97,0.0136,988.33,96.04,26.03,12.34,23.72,158.13,830.2,0.84
101071,2025-08-01,Consumer Devices,Enterprise,East,5,2239.4,0.0374,2155.56,518.77,139.35,68.46,92.54,819.11,1336.45,0.62
101072,2025-08-07,Enterprise Hardware,Direct,Central,1,824.86,0,824.86,253.24,62.46,36.5,27.24,379.44,445.43,0.54
101073,2025-08-22,Enterprise Hardware,Partner,East,9,7440.78,0.0179,7307.34,2132.58,496.79,243.25,488.76,3361.38,3945.96,0.54
101074,2025-08-09,Consumer Devices,Partner,East,4,1694.22,0,1694.22,399.82,101.57,67.39,75.02,643.8,1050.42,0.62
101075,2025-08-27,Services,E-commerce,East,5,2891.8,0.1023,2596.08,398.64,95.69,44.78,83.94,623.06,1973.02,0.76
101076,2025-08-01,Accessories,Partner,East,2,176.85,0.0992,159.32,28.72,6.86,4.88,7.33,47.79,111.52,0.7
101077,2025-08-04,Networking,E-commerce,South,11,7034.32,0.119,6197.5,1566.54,382.09,245.97,408.34,2602.95,3594.55,0.58
101078,2025-08-16,Accessories,E-commerce,West,5,511.67,0.1211,449.72,83.58,24.48,11.38,15.48,134.92,314.81,0.7
101079,2025-08-11,Services,Enterprise,East,1,565.13,0.0421,541.36,78.65,22.05,13.01,16.21,129.93,411.44,0.76
101080,2025-08-08,Consumer Devices,E-commerce,Central,4,1784.15,0.0686,1661.68,394.76,104.74,65.31,66.63,631.44,1030.24,0.62
101081,2025-09-07,Networking,Partner,East,4,2899.57,0.0449,2769.5,756.25,200.65,116.33,89.97,1163.19,1606.31,0.58
101082,2025-09-14,Services,Partner,East,9,4815.14,0.0578,4536.62,718.32,188.88,99.78,81.82,1088.79,3447.83,0.76
101083,2025-09-08,Consumer Devices,Direct,East,3,1353.37,0.0678,1261.6,290.31,68.87,47.64,72.59,479.41,782.19,0.62
101084,2025-09-02,Networking,Partner,East,12,8078.84,0.0536,7645.66,2096.78,539.4,344.84,230.15,3211.18,4434.48,0.58
101085,2025-09-10,Consumer Devices,Enterprise,East,1,411.54,0.1386,354.5,90.51,25.36,10.08,8.76,134.71,219.79,0.62
101086,2025-09-24,Services,E-commerce,East,7,3990.42,0.1429,3420.21,532.76,154.6,90.09,43.41,820.85,2599.36,0.76
101087,2025-09-19,Services,Partner,West,4,2163.78,0.0219,2116.46,306.04,76.42,37.97,87.52,507.95,1608.51,0.76
101088,2025-09-08,Services,Enterprise,Central,8,4478.52,0.0388,4304.66,660.42,147.47,100.49,124.73,1033.12,3271.54,0.76
101089,2025-09-14,Software Licenses,E-commerce,East,3,871.38,0.1478,742.56,77.5,19.48,10.64,11.19,118.81,623.75,0.84
101090,2025-09-05,Enterprise Hardware,Direct,South,2,1717.3,0.0494,1632.45,456.85,142.15,71.01,80.91,750.93,881.52,0.54
101091,2025-09-08,Software Licenses,Enterprise,Central,5,1464.99,0.1369,1264.39,122.41,37.24,14.52,28.13,202.3,1062.09,0.84
101092,2025-09-13,Services,Partner,Central,8,4743.8,0.0966,4285.66,629.81,179.02,108.71,111.01,1028.56,3257.1,0.76
101093,2025-09-21,Networking,Direct,South,2,1277.37,0.0121,1261.95,346.68,80.51,54.98,47.85,530.02,731.93,0.58
101094,2025-09-12,Consumer Devices,E-commerce,Central,1,396.74,0.1019,356.33,86.67,25.36,12.4,10.97,135.4,220.92,0.62
101095,2025-09-15,Networking,Direct,East,6,4227.03,0,4227.03,1197.89,277.78,168.43,131.26,1775.35,2451.68,0.58
101096,2025-09-04,Consumer Devices,Direct,West,1,416.02,0.0448,397.38,94.85,27.29,11.62,17.24,151.0,246.37,0.62
101097,2025-09-12,Enterprise Hardware,Partner,East,2,1777.67,0.1157,1572.01,441.26,121.42,72.34,88.11,723.13,848.89,0.54
101098,2025-09-14,Software Licenses,E-commerce,West,1,320.83,0,320.83,33.35,9.28,4.84,3.87,51.33,269.5,0.84
101099,2025-09-01,Consumer Devices,Direct,East,1,404.2,0.1263,353.15,84.03,22.86,12.12,15.19,134.2,218.95,0.62
101100,2025-09-06,Services,Enterprise,East,9,4701.06,0.1127,4171.06,678.18,142.74,92.43,87.7,1001.05,3170.0,0.76
101101,2025-09-28,Consumer Devices,Partner,East,4,1564.72,0.1216,1374.42,315.04,86.47,48.53,72.24,522.28,852.14,0.62
101102,2025-09-03,Software Licenses,E-commerce,West,11,3539.28,0.0398,3398.4,326.94,93.22,40.4,83.19,543.74,2854.66,0.84
101103,2025-09-09,Software Licenses,Direct,Central,7,2177.07,0.093,1974.57,201.83,45.7,28.91,39.49,315.93,1658.64,0.84
101104,2025-09-22,Networking,E-commerce,East,5,3329.27,0,3329.27,889.27,257.43,138.34,113.26,1398.3,1930.98,0.58
101105,2025-09-21,Accessories,Enterprise,West,1,95.6,0.0784,88.11,17.15,4.62,2.81,1.85,26.43,61.68,0.7
101106,2025-09-10,Enterprise Hardware,Partner,West,11,9429.21,0.1372,8135.17,2301.98,627.84,328.62,483.74,3742.18,4392.99,0.54
101107,2025-09-25,Consumer Devices,E-commerce,West,11,4439.17,0.0367,4276.36,1010.15,296.07,139.75,179.05,1625.01,2651.34,0.62
101108,2025-09-25,Software Licenses,Direct,South,1,288.52,0.1526,244.5,24.67,5.86,3.95,4.63,39.12,205.38,0.84
101109,2025-09-19,Software Licenses,Direct,Central,5,1578.13,0.1454,1348.71,140.17,35.29,22.28,18.06,215.79,1132.91,0.84
101110,2025-09-23,Networking,Partner,Central,5,3191.39,0.1227,2799.72,750.45,195.93,106.78,122.72,1175.88,1623.84,0.58
101111,2025-09-13,Networking,Partner,South,5,3689.77,0.0854,3374.79,953.53,247.07,112.9,103.91,1417.41,1957.38,0.58
101112,2025-09-13,Services,Direct,South,9,4756.25,0.148,4052.47,597.31,153.5,81.94,139.84,972.59,3079.88,0.76
101113,2025-09-05,Consumer Devices,Direct,East,1,410.81,0.0885,374.46,88.59,20.41,13.13,20.17,142.29,232.16,0.62
101114,2025-09-01,Services,Direct,East,5,2653.03,0.1124,2354.83,357.69,88.13,40.32,79.01,565.16,1789.67,0.76
101115,2025-09-03,Networking,Partner,West,1,726.69,0,726.69,192.81,56.39,21.47,34.54,305.21,421.48,0.58
101116,2025-09-13,Enterprise Hardware,Enterprise,West,11,8951.82,0.1014,8043.76,2322.35,519.34,355.46,502.97,3700.13,4343.63,0.54
101117,2025-09-03,Consumer Devices,Enterprise,Central,8,3610.55,0.0984,3255.15,786.62,190.4,118.8,141.14,1236.96,2018.19,0.62
101118,2025-09-25,Consumer Devices,Enterprise,West,9,3857.07,0.0504,3662.55,867.71,203.54,116.71,203.82,1391.77,2270.78,0.62
101119,2025-09-17,Networking,Direct,West,10,6916.98,0.0618,6489.72,1705.56,446.77,260.99,312.36,2725.68,3764.04,0.58
101120,2025-09-25,Consumer Devices,Enterprise,West,10,4391.22,0.1371,3789.22,907.29,242.38,119.99,170.24,1439.9,2349.32,0.62
101121,2025-09-14,Accessories,Direct,East,10,1008.62,0.0953,912.5,172.09,49.25,21.23,31.18,273.75,638.75,0.7
101122,2025-09-18,Software Licenses,E-commerce,East,6,1900.47,0.0861,1736.88,171.53,39.73,27.25,39.39,277.9,1458.98,0.84
101123,2025-09-28,Enterprise Hardware,Partner,East,4,3191.65,0.0908,2901.77,884.71,194.1,132.22,123.78,1334.82,1566.96,0.54
101124,2025-09-16,Software Licenses,E-commerce,Central,2,598.79,0.0476,570.3,61.22,16.57,8.84,4.61,91.25,479.06,0.84
101125,2025-09-15,Networking,Partner,South,4,2663.95,0.059,2506.72,682.73,150.59,76.47,143.03,1052.82,1453.9,0.58
101126,2025-09-11,Services,Partner,South,1,575.3,0.1031,515.98,75.1,18.47,11.41,18.85,123.84,392.15,0.76
101127,2025-09-02,Services,Enterprise,East,3,1590.23,0.0904,1446.46,222.17,64.03,32.13,28.82,347.15,1099.31,0.76
101128,2025-09-14,Enterprise Hardware,Enterprise,West,6,4840.37,0.1517,4106.17,1137.97,335.44,167.19,248.24,1888.84,2217.33,0.54
101129,2025-09-20,Services,Partner,South,7,4150.71,0.082,3810.47,584.21,161.52,97.48,71.3,914.51,2895.95,0.76
101130,2025-09-05,Enterprise Hardware,E-commerce,East,3,2563.91,0.0349,2474.35,698.95,210.82,91.58,136.85,1138.2,1336.15,0.54
101131,2025-09-14,Networking,Partner,Central,1,728.69,0.1096,648.83,170.8,40.84,21.6,39.26,272.51,376.32,0.58
101132,2025-09-02,Accessories,Enterprise,Central,11,1027.01,0,1027.01,198.23,57.09,33.55,19.23,308.1,718.9,0.7
101133,2025-09-21,Networking,Partner,East,8,5774.8,0.0495,5489.14,1385.33,417.23,204.68,298.19,2305.44,3183.7,0.58
101134,2025-09-12,Networking,E-commerce,Central,4,2805.55,0.0948,2539.62,689.11,150.45,101.7,125.37,1066.64,1472.98,0.58
101135,2025-09-19,Software Licenses,Partner,Central,9,2748.71,0.0224,2687.19,284.92,66.84,42.13,36.06,429.95,2257.24,0.84
101136,2025-09-10,Consumer Devices,Enterprise,South,8,3390.17,0,3390.17,833.44,228.71,99.98,126.14,1288.26,2101.9,0.62
101137,2025-09-15,Networking,Partner,South,12,7676.82,0,7676.82,1936.76,533.09,331.85,422.56,3224.27,4452.56,0.58
101138,2025-09-05,Networking,Direct,West,10,6570.76,0.1113,5839.31,1557.57,433.3,203.34,258.3,2452.51,3386.8,0.58
101139,2025-09-17,Enterprise Hardware,E-commerce,East,3,2684.13,0.0588,2526.24,740.3,198.68,112.83,110.27,1162.07,1364.17,0.54
101140,2025-09-16,Services,Direct,Central,9,4668.47,0.0282,4536.78,710.8,157.64,82.25,138.14,1088.83,3447.95,0.76
101141,2025-09-25,Services,Enterprise,West,5,2716.21,0.1323,2356.97,342.86,96.7,58.55,67.56,565.67,1791.3,0.76
101142,2025-09-14,Accessories,Enterprise,East,10,922.6,0.0938,836.02,162.7,41.95,24.48,21.68,250.81,585.21,0.7
101143,2025-09-06,Networking,Partner,West,3,2058.28,0.0359,1984.47,540.98,147.44,59.07,85.99,833.48,1150.99,0.58
101144,2025-09-04,Accessories,Direct,West,3,290.74,0.1366,251.04,48.48,11.46,7.12,8.25,75.31,175.73,0.7
101145,2025-09-13,Enterprise Hardware,E-commerce,East,1,893.08,0.107,797.48,224.58,62.19,28.01,52.06,366.84,430.64,0.54
101146,2025-09-23,Networking,Direct,East,4,2965.3,0.0383,2851.71,749.29,190.41,99.25,158.77,1197.72,1653.99,0.58
101147,2025-09-27,Consumer Devices,E-commerce,East,6,2639.13,0.1288,2299.12,551.49,135.98,89.81,96.38,873.67,1425.45,0.62
101148,2025-09-28,Accessories,E-commerce,West,3,277.29,0.1099,246.82,45.04,12.48,7.81,8.72,74.05,172.78,0.7
101149,2025-09-26,Consumer Devices,Enterprise,West,11,4412.92,0.0599,4148.76,1032.73,283.81,126.61,133.38,1576.53,2572.23,0.62
101150,2025-09-13,Accessories,Direct,Central,1,92.54,0.0758,85.53,15.62,3.6,2.78,3.66,25.66,59.87,0.7
101151,2025-09-09,Accessories,Enterprise,Central,7,665.56,0.03,645.56,122.69,29.26,14.68,27.04,193.67,451.9,0.7
101152,2025-09-07,Consumer Devices,Direct,South,11,4265.78,0,4265.78,1087.88,279.56,163.1,90.45,1620.99,2644.78,0.62
101153,2025-09-08,Software Licenses,Direct,East,2,581.37,0.0698,540.79,54.39,14.3,7.59,10.24,86.53,454.27,0.84
101154,2025-09-13,Enterprise Hardware,Partner,West,7,5533.94,0.0493,5261.08,1492.05,423.82,258.17,246.06,2420.09,2840.98,0.54
101155,2025-09-24,Accessories,E-commerce,Central,11,1039.54,0.1065,928.84,168.64,41.14,22.77,46.1,278.65,650.19,0.7
101156,2025-09-19,Networking,E-commerce,South,10,7046.52,0.0527,6675.38,1729.49,426.72,198.56,448.89,2803.66,3871.72,0.58
101157,2025-09-21,Services,Partner,West,4,2224.16,0.0498,2113.35,340.94,89.24,37.83,39.2,507.2,1606.15,0.76
101158,2025-09-12,Consumer Devices,E-commerce,West,3,1291.29,0.0967,1166.37,280.55,62.9,38.66,61.11,443.22,723.15,0.62
101159,2025-09-17,Accessories,Direct,Central,3,303.05,0.1241,265.45,49.35,13.23,7.13,9.92,79.63,185.81,0.7
101160,2025-09-18,Services,Partner,West,12,6768.57,0.0629,6343.16,974.96,253.21,126.17,168.01,1522.36,4820.8,0.76
101161,2025-09-14,Services,E-commerce,West,10,5908.46,0.0607,5550.0,852.21,200.51,130.65,148.63,1332.0,4218.0,0.76
101162,2025-09-02,Accessories,E-commerce,Central,3,291.17,0.0748,269.38,48.95,12.61,6.23,13.02,80.81,188.57,0.7
101163,2025-09-13,Services,Direct,South,5,2966.04,0.0201,2906.3,471.45,121.69,65.39,38.98,697.51,2208.79,0.76
101164,2025-09-22,Software Licenses,Direct,Central,8,2311.29,0.0818,2122.31,212.2,62.61,35.0,29.76,339.57,1782.74,0.84
101165,2025-09-18,Software Licenses,Partner,West,2,624.11,0.1347,540.04,56.18,13.02,7.73,9.48,86.41,453.64,0.84
101166,2025-09-04,Services,Partner,Central,4,2248.7,0.1373,1939.91,294.84,79.97,35.21,55.55,465.58,1474.33,0.76
101167,2025-09-14,Networking,Partner,South,5,3554.05,0.128,3099.3,785.75,190.66,99.58,225.71,1301.71,1797.59,0.58
101168,2025-09-24,Services,Enterprise,East,1,566.07,0.0089,561.05,88.06,19.1,12.59,14.89,134.65,426.4,0.76
101169,2025-09-02,Enterprise Hardware,Partner,Central,1,835.92,0.0476,796.1,223.91,60.3,37.61,44.39,366.21,429.89,0.54
101170,2025-09-20,Accessories,Partner,West,12,1123.74,0.1138,995.9,189.36,49.71,23.54,36.16,298.77,697.13,0.7
101171,2025-09-18,Enterprise Hardware,Direct,Central,4,3524.43,0.0047,3507.79,1011.41,281.66,126.94,193.58,1613.58,1894.21,0.54
101172,2025-09-11,Accessories,Partner,Central,6,597.44,0.0693,556.03,109.28,30.27,14.9,12.37,166.81,389.22,0.7
101173,2025-09-26,Consumer Devices,Enterprise,East,1,439.6,0.1114,390.65,97.96,22.68,16.04,11.76,148.45,242.2,0.62
101174,2025-09-21,Networking,Direct,Central,10,7286.41,0.0784,6714.98,1858.38,499.43,300.3,162.19,2820.29,3894.69,0.58
101175,2025-09-14,Consumer Devices,Enterprise,West,4,1713.6,0.1362,1480.16,362.88,85.19,47.04,67.36,562.46,917.7,0.62
101176,2025-09-24,Networking,Partner,West,11,7431.65,0.0094,7361.9,1959.62,525.7,316.72,289.96,3092.0,4269.9,0.58
101177,2025-09-28,Networking,Partner,East,8,5133.94,0.0236,5012.76,1373.77,319.61,231.09,180.89,2105.36,2907.4,0.58
101178,2025-09-07,Accessories,Partner,East,9,896.87,0.0545,848.0,171.87,43.46,19.17,19.91,254.4,593.6,0.7
101179,2025-09-10,Consumer Devices,E-commerce,South,5,2145.29,0.0726,1989.62,502.22,118.26,53.33,82.26,756.06,1233.57,0.62
101180,2025-09-09,Consumer Devices,E-commerce,South,6,2513.58,0.108,2242.1,550.83,143.11,74.56,83.51,852.0,1390.1,0.62
101181,2025-09-26,Software Licenses,E-commerce,West,5,1644.12,0,1644.12,165.51,39.75,20.13,37.67,263.06,1381.06,0.84
101182,2025-09-02,Enterprise Hardware,Partner,East,12,10252.32,0.077,9462.86,2617.13,755.05,421.88,558.85,4352.91,5109.94,0.54
101183,2025-09-15,Consumer Devices,Enterprise,South,5,2237.9,0.0863,2044.73,513.32,127.42,56.77,79.49,777.0,1267.73,0.62
101184,2025-09-24,Enterprise Hardware,Enterprise,Central,6,5072.33,0.1093,4518.14,1323.86,356.42,190.41,207.66,2078.34,2439.8,0.54
101185,2025-09-27,Networking,Partner,West,2,1357.75,0.123,1190.69,316.15,76.97,35.49,71.48,500.09,690.6,0.58
101186,2025-09-07,Consumer Devices,E-commerce,South,6,2364.66,0.0657,2209.21,528.86,122.56,87.27,100.81,839.5,1369.71,0.62
